	topic	sentence_1	sentence_2	label
3378	Virtual reality	Advantages of Virtual Reality:1) Virtual reality creates a realistic world 2) It enables user to explore places.	Virtual reality Virtual reality (VR) is technology which allows a user to interact with a computer-simulated environment through one's senses.	HS
3379	Virtual reality	Thus, as the user moves through the virtual space, the user can effect, and can be effected by, the virtual environment.	The virtual reality system of claim 1 , wherein the virtual reality episode is conducted between a plurality of virtual reality environment user equipment.	HS
3380	Virtual reality	Designed for rapid prototyping, Vizard gets you creating fast and provides the resources to deploy even the most challenging applications.	"The "" Virtual Reality API"" project develops and enhances the API of that environment for usage out of own applications."	NS
3381	Virtual reality	Within a virtual reality environment, virtual entities may be used to represent real world entities.	The virtual environment rendering device 250 can also generate a virtual ground surface, depending on the user's location in the virtual space.	SS
3382	Virtual reality	Virtual reality environments can be created using object-oriented libraries of functions.	"Share this:Like this:One Response to "" Virtual Reality Helps Stroke Victims """"Virtual reality therapy offers several advantages over more traditional forms of therapy."	NS
3383	Virtual reality	Recycling of plastic consumes 90% less water than manufacturing original plastic.	The grant would act as a kind of cushion against the loss of a job or other misfortune.	DTORCD
3384	Virtual reality	"Share this:Like this:One Response to "" Virtual Reality Helps Stroke Victims """"Virtual reality therapy offers several advantages over more traditional forms of therapy."	The companies which provide virtual reality and augmented reality tools to the developers are reinforcing their position due to the increase in the competition.	NS
3385	Virtual reality	"The "" Virtual Reality API"" project develops and enhances the API of that environment for usage out of own applications."	The controller 210 can transpose the motion of the user into the virtual environment generated by the virtual environment rendering device 250 .	NS
3386	Virtual reality	The market growth has resulted in exponential increase in the number of companies operating in the augmented reality /virtual reality domain.	More specifically, augmented reality combines a real environment with virtual objects, and adds virtual reality to real-world images using a graphic technology.	NS
3387	Virtual reality	This kind of technology would be particularly useful for allowing patients to work on their recovery in their familiar home environment.	Body image and virtual reality in eating disorders: Is exposure to virtual reality more effective than the classical body image treatment?	NS
3388	Virtual reality	The virtual environment rendering device 250 can update the virtual space each time the user's motion is identified.	This allows a person to configure the real world actions that are initiated when one of their virtual entities is interacted with in the virtual environment.	SS
3389	Virtual reality	"""Second Generation Biofuels Technology Watch: Resources, Technologies, Markets""."	Hydraulic fracturing, or fracking, is an oil and gas drilling method that is largely unregulated off California shores, protest organizers say.	DTORCD
3390	Virtual reality	Designed for rapid prototyping, Vizard gets you creating fast and provides the resources to deploy even the most challenging applications.	The market growth has resulted in exponential increase in the number of companies operating in the augmented reality /virtual reality domain.	NS
3391	Virtual reality	"The "" Virtual Reality API"" project develops and enhances the API of that environment for usage out of own applications."	BACKGROUND OF THE INVENTION [0002] Conventional virtual reality systems use computers and peripheral devices to enable users to perceive and interact with computer generated worlds.	NS
3392	Virtual reality	Advantages of Virtual Reality:1) Virtual reality creates a realistic world 2) It enables user to explore places.	Sound: Multi-channel speaker systems allows to localize the source of sound, that allows the user to navigate in a virtual world with the help of audio.	SS
3393	Virtual reality	"Share this:Like this:One Response to "" Virtual Reality Helps Stroke Victims """"Virtual reality therapy offers several advantages over more traditional forms of therapy."	In another embodiment, the virtual reality generator can store, in an associated database, the financial information that is required to create the virtual reality world.	NS
3394	Virtual reality	Within a virtual reality environment, virtual entities may be used to represent real world entities.	Moreover, the virtual reality environment episode management entity may be located within one of the at least one virtual reality environment core system.	SS
3395	Virtual reality	The market growth has resulted in exponential increase in the number of companies operating in the augmented reality /virtual reality domain.	Faster computers, better software, and new devices to inform our senses are expected to come rapidly onto the scene, improving virtual reality and increasing its utility.	NS
3396	Virtual reality	Virtual reality environments can be created using object-oriented libraries of functions.	In another embodiment, the virtual reality generator can store, in an associated database, the financial information that is required to create the virtual reality world.	SS
3397	Virtual reality	"The "" Virtual Reality API"" project develops and enhances the API of that environment for usage out of own applications."	This allows a person to configure the real world actions that are initiated when one of their virtual entities is interacted with in the virtual environment.	NS
3398	Virtual reality	This means a more realistic perception of sounds from all dimensions is achieved which further creates a more convincing virtual experience.	The companies which provide virtual reality and augmented reality tools to the developers are reinforcing their position due to the increase in the competition.	NS
3399	Virtual reality	Advantages of Virtual Reality:1) Virtual reality creates a realistic world 2) It enables user to explore places.	The virtual environment rendering device 250 can also generate a virtual ground surface, depending on the user's location in the virtual space.	NS
3400	Virtual reality	The virtual environment rendering device 250 can update the virtual space each time the user's motion is identified.	Thus, as the user moves through the virtual space, the user can effect, and can be effected by, the virtual environment.	SS
3401	Virtual reality	Using virtual reality enables the designer to arrange and rearrange the parts of the design quickly, saving time, effort and money!	Virtual reality ( VR ) is a technology, which allows a user to interact with a computer-simulated environment, be it a real or imagined one.	NS
3402	Virtual reality	"The "" Virtual Reality API"" project develops and enhances the API of that environment for usage out of own applications."	The companies which provide virtual reality and augmented reality tools to the developers are reinforcing their position due to the increase in the competition.	NS
3403	Virtual reality	It also enables the production of better quality products, while reducing the market cycles in a variety of markets and industry domains.	The increased demand in virtual reality and augmented reality application in healthcare industry is a direct cause for a tremendous growth in AR & VR market.	NS
3404	Virtual reality	In another embodiment, the virtual reality generator can store, in an associated database, the financial information that is required to create the virtual reality world.	"The virtual reality world created by the virtual reality generator of the present invention allows the user to ""fly"" through a virtual world representing financial information."	HS
3405	Virtual reality	"The "" Virtual Reality API"" project develops and enhances the API of that environment for usage out of own applications."	The virtual reality system of claim 1 , wherein the virtual reality episode is conducted between a plurality of virtual reality environment user equipment.	NS
3406	Virtual reality	The virtual reality system of claim 21 , wherein the virtual space generated by the virtual environment renderer includes a virtual ground surface.	This allows a person to configure the real world actions that are initiated when one of their virtual entities is interacted with in the virtual environment.	NS
3407	Virtual reality	With operating costs of 23/MWhel, one arrives at a break-even cost of 96/MWhel.	The one thing that can overcome these solar energy drawbacks is advanced solar energy research.	DTORCD
3408	Virtual reality	Virtual reality Virtual reality (VR) is technology which allows a user to interact with a computer-simulated environment through one's senses.	The virtual reality system of claim 21 , wherein the virtual space generated by the virtual environment renderer includes a virtual ground surface.	SS
3409	Virtual reality	"However, the applications for ""virtual reality"" will continue to grow and are anticipated as being increasingly common to remotely model and allow participation in an environment."	"The virtual reality world created by the virtual reality generator of the present invention allows the user to ""fly"" through a virtual world representing financial information."	NS
3410	Virtual reality	The fully immersive training environment allows the soldiers to train through a wide variety of terrains, situations and scenarios.	3D Virtual Maze offers various user ... (6/0) download Virtual Encounter for Windows v1.0 - Virtual Encounter for Windows is a Virtual Reality adventure and screen saver.	NS
3411	Virtual reality	Advantages of Virtual Reality:1) Virtual reality creates a realistic world 2) It enables user to explore places.	The virtual environment rendering device 250 can update the virtual space each time the user's motion is identified.	NS
3412	Virtual reality	Moreover, the virtual reality environment episode management entity may be located within one of the at least one virtual reality environment core system.	"However, the applications for ""virtual reality"" will continue to grow and are anticipated as being increasingly common to remotely model and allow participation in an environment."	NS
3413	Virtual reality	The companies which provide virtual reality and augmented reality tools to the developers are reinforcing their position due to the increase in the competition.	In another embodiment, the virtual reality generator can store, in an associated database, the financial information that is required to create the virtual reality world.	NS
3414	Virtual reality	The fully immersive training environment allows the soldiers to train through a wide variety of terrains, situations and scenarios.	More specifically, augmented reality combines a real environment with virtual objects, and adds virtual reality to real-world images using a graphic technology.	SS
3415	Virtual reality	A great number of animals are suffering and tortured.	Recently, biofuel was identified again as an alternative fuel, mainly because of the exponential growth of the concerns about crude oil supply.	DTORCD
3416	Virtual reality	The virtual reality system of claim 21 , wherein the virtual space generated by the virtual environment renderer includes a virtual ground surface.	3D Rendered Virtual Reality Computer generated 3D imagery is a technique that creates virtual reality scenes from nothing more than inspiration and hard work.	NS
3417	Virtual reality	Virtual reality environments can be created using object-oriented libraries of functions.	The virtual reality environment provides a graphical representation of places and objects that can be associated with real-world persons and communications systems.	SS
3418	Virtual reality	Advantages of Virtual Reality:1) Virtual reality creates a realistic world 2) It enables user to explore places.	Thus, as the user moves through the virtual space, the user can effect, and can be effected by, the virtual environment.	SS
3419	Virtual reality	The virtual reality system of claim 1 , wherein the virtual reality episode is conducted between a plurality of virtual reality environment user equipment.	In another embodiment, the virtual reality generator can store, in an associated database, the financial information that is required to create the virtual reality world.	NS
3420	Virtual reality	Within a virtual reality environment, virtual entities may be used to represent real world entities.	"The virtual reality world created by the virtual reality generator of the present invention allows the user to ""fly"" through a virtual world representing financial information."	NS
3421	Virtual reality	The market growth has resulted in exponential increase in the number of companies operating in the augmented reality /virtual reality domain.	"The virtual reality world created by the virtual reality generator of the present invention allows the user to ""fly"" through a virtual world representing financial information."	NS
3422	Virtual reality	The virtual reality environment provides a graphical representation of places and objects that can be associated with real-world persons and communications systems.	Sound: Multi-channel speaker systems allows to localize the source of sound, that allows the user to navigate in a virtual world with the help of audio.	NS
3423	Virtual reality	From toy to tool: The development of immersive virtual reality environments for psychotherapy of specific phobias.	In another embodiment, the virtual reality generator can store, in an associated database, the financial information that is required to create the virtual reality world.	NS
3424	Virtual reality	More specifically, augmented reality combines a real environment with virtual objects, and adds virtual reality to real-world images using a graphic technology.	The virtual reality system of claim 1 , wherein the virtual reality episode is conducted between a plurality of virtual reality environment user equipment.	SS
3425	Virtual reality	However, the period 2012-2016 for offshore drilling worldwide is expected to be encouraging considering aggressive offshore E&P activity expected in regions worldwide.	[0003] It would therefore be advantageous to provide an improved distribution pipeline power plant that may power booster stations reliably, even in remote locations.	DTORCD
3426	Virtual reality	The companies which provide virtual reality and augmented reality tools to the developers are reinforcing their position due to the increase in the competition.	"The virtual reality world created by the virtual reality generator of the present invention allows the user to ""fly"" through a virtual world representing financial information."	NS
3427	Virtual reality	Moreover, the virtual reality environment episode management entity may be located within one of the at least one virtual reality environment core system.	"The virtual reality world created by the virtual reality generator of the present invention allows the user to ""fly"" through a virtual world representing financial information."	NS
3428	Virtual reality	Virtual reality environments can be created using object-oriented libraries of functions.	Using virtual reality enables the designer to arrange and rearrange the parts of the design quickly, saving time, effort and money!	NS
3429	Virtual reality	Advantages of Virtual Reality:1) Virtual reality creates a realistic world 2) It enables user to explore places.	"Share this:Like this:One Response to "" Virtual Reality Helps Stroke Victims """"Virtual reality therapy offers several advantages over more traditional forms of therapy."	NS
3430	Virtual reality	"The virtual reality world created by the virtual reality generator of the present invention allows the user to ""fly"" through a virtual world representing financial information."	The increased demand in virtual reality and augmented reality application in healthcare industry is a direct cause for a tremendous growth in AR & VR market.	NS
3431	Virtual reality	The increased demand in virtual reality and augmented reality application in healthcare industry is a direct cause for a tremendous growth in AR & VR market.	Faster computers, better software, and new devices to inform our senses are expected to come rapidly onto the scene, improving virtual reality and increasing its utility.	NS
3432	Virtual reality	Their primary goal is to provide customers with integrated turnkey solutions for virtual reality applications with a skilled team of professionals providing quality service.	The companies which provide virtual reality and augmented reality tools to the developers are reinforcing their position due to the increase in the competition.	NS
3433	Virtual reality	7 is a stylized, exemplary view of representation of a virtual control panel within the virtual reality environment for use by the actor.	Indeed, human trials of new drugs are done all the time, but that's AFTER the pharmaceutical has already been tested on myriad laboratory animals.	DTORCD
3434	Virtual reality	The virtual environment rendering device 250 can also generate a virtual ground surface, depending on the user's location in the virtual space.	The controller 210 can transpose the motion of the user into the virtual environment generated by the virtual environment rendering device 250 .	SS
3435	Virtual reality	"For example, a virtual reality system user might create a ""virtual office"" accessible to other users of the virtual reality system."	The controller 210 can transpose the motion of the user into the virtual environment generated by the virtual environment rendering device 250 .	SS
3436	Virtual reality	The virtual reality system of claim 21 , wherein the virtual space generated by the virtual environment renderer includes a virtual ground surface.	Moreover, the virtual reality environment episode management entity may be located within one of the at least one virtual reality environment core system.	SS
3437	Virtual reality	"The "" Virtual Reality API"" project develops and enhances the API of that environment for usage out of own applications."	"However, the applications for ""virtual reality"" will continue to grow and are anticipated as being increasingly common to remotely model and allow participation in an environment."	NS
3438	Virtual reality	"And what if virtual reality becomes so attractive to participants that it literally ""becomes their reality?"""	Moreover, the virtual reality environment episode management entity may be located within one of the at least one virtual reality environment core system.	NS
3439	Virtual reality	"For example, a virtual reality system user might create a ""virtual office"" accessible to other users of the virtual reality system."	BACKGROUND OF THE INVENTION [0002] Conventional virtual reality systems use computers and peripheral devices to enable users to perceive and interact with computer generated worlds.	NS
3440	Virtual reality	The controller 210 can transpose the motion of the user into the virtual environment generated by the virtual environment rendering device 250 .	Sound: Multi-channel speaker systems allows to localize the source of sound, that allows the user to navigate in a virtual world with the help of audio.	NS
3441	Virtual reality	While the number of such entertainment centers will increase in the future, home-based virtual reality will also grow dramatically.	Faster computers, better software, and new devices to inform our senses are expected to come rapidly onto the scene, improving virtual reality and increasing its utility.	SS
3442	Virtual reality	The companies which provide virtual reality and augmented reality tools to the developers are reinforcing their position due to the increase in the competition.	"However, the applications for ""virtual reality"" will continue to grow and are anticipated as being increasingly common to remotely model and allow participation in an environment."	NS
3443	Virtual reality	In some cases these symptoms will allow a specialist to make a diagnosis quite quickly.	We'll help you identify and prioritize potential business scenarios and gain a clear understanding of how your organization can use Big Data to maximize performance.	DTORCD
3444	Virtual reality	Advantages of Virtual Reality:1) Virtual reality creates a realistic world 2) It enables user to explore places.	"For example, a virtual reality system user might create a ""virtual office"" accessible to other users of the virtual reality system."	SS
3445	Virtual reality	"The "" Virtual Reality API"" project develops and enhances the API of that environment for usage out of own applications."	The synthetic vision viewer displays to actor 101 the virtual reality environment and the location of the virtual hand within the virtual reality environment.	NS
3446	Virtual reality	Within a virtual reality environment, virtual entities may be used to represent real world entities.	Their primary goal is to provide customers with integrated turnkey solutions for virtual reality applications with a skilled team of professionals providing quality service.	NS
3447	Virtual reality	Virtual reality Virtual reality (VR) is technology which allows a user to interact with a computer-simulated environment through one's senses.	"For example, a virtual reality system user might create a ""virtual office"" accessible to other users of the virtual reality system."	SS
3448	Virtual reality	Designed for rapid prototyping, Vizard gets you creating fast and provides the resources to deploy even the most challenging applications.	"The virtual reality world created by the virtual reality generator of the present invention allows the user to ""fly"" through a virtual world representing financial information."	NS
3449	Virtual reality	3D Rendered Virtual Reality Computer generated 3D imagery is a technique that creates virtual reality scenes from nothing more than inspiration and hard work.	"The virtual reality world created by the virtual reality generator of the present invention allows the user to ""fly"" through a virtual world representing financial information."	NS
3450	Virtual reality	More specifically, augmented reality combines a real environment with virtual objects, and adds virtual reality to real-world images using a graphic technology.	"The virtual reality world created by the virtual reality generator of the present invention allows the user to ""fly"" through a virtual world representing financial information."	NS
3451	Virtual reality	Virtual reality Virtual reality (VR) is technology which allows a user to interact with a computer-simulated environment through one's senses.	BACKGROUND OF THE INVENTION [0002] Conventional virtual reality systems use computers and peripheral devices to enable users to perceive and interact with computer generated worlds.	HS
3452	Virtual reality	Communication will be greatly enhanced and misunderstandings will be greatly reduced with future virtual reality.	Their primary goal is to provide customers with integrated turnkey solutions for virtual reality applications with a skilled team of professionals providing quality service.	NS
3453	Virtual reality	The virtual environment rendering device 250 can update the virtual space each time the user's motion is identified.	The controller 210 can transpose the motion of the user into the virtual environment generated by the virtual environment rendering device 250 .	HS
3454	Virtual reality	Advantages of Virtual Reality:1) Virtual reality creates a realistic world 2) It enables user to explore places.	"The virtual reality world created by the virtual reality generator of the present invention allows the user to ""fly"" through a virtual world representing financial information."	SS
3455	Virtual reality	"The "" Virtual Reality API"" project develops and enhances the API of that environment for usage out of own applications."	The virtual environment rendering device 250 can also generate a virtual ground surface, depending on the user's location in the virtual space.	NS
3456	Virtual reality	While this provision sounds as if it is regulating fracking, it is actually putting fracking on a fast track.	ICT supply chain risk management (SCRM) considerations can be integrated into the #12; federal logistics, reliability, security, and safety.	DTORCD
3457	Virtual reality	Thus, as the user moves through the virtual space, the user can effect, and can be effected by, the virtual environment.	This allows a person to configure the real world actions that are initiated when one of their virtual entities is interacted with in the virtual environment.	HS
3458	Virtual reality	Communication will be greatly enhanced and misunderstandings will be greatly reduced with future virtual reality.	Surgeons can practice virtual operations before cutting into real people; soldiers can learn combat tactics in virtual worlds without shooting real bullets.	SS
3459	Virtual reality	Virtual reality Virtual reality (VR) is technology which allows a user to interact with a computer-simulated environment through one's senses.	"However, the applications for ""virtual reality"" will continue to grow and are anticipated as being increasingly common to remotely model and allow participation in an environment."	NS
3460	Virtual reality	The virtual reality environment provides a graphical representation of places and objects that can be associated with real-world persons and communications systems.	The controller 210 can transpose the motion of the user into the virtual environment generated by the virtual environment rendering device 250 .	SS
3461	Virtual reality	The virtual environment rendering device 250 can update the virtual environment at given intervals based on the data stored in the memory 220 .	In another embodiment, the virtual reality generator can store, in an associated database, the financial information that is required to create the virtual reality world.	SS
3462	Virtual reality	The virtual environment rendering device 250 can update the virtual space each time the user's motion is identified.	The synthetic vision viewer displays to actor 101 the virtual reality environment and the location of the virtual hand within the virtual reality environment.	SS
3463	Virtual reality	The virtual reality system of claim 1 , wherein the virtual reality episode is conducted between a plurality of virtual reality environment user equipment.	This allows a person to configure the real world actions that are initiated when one of their virtual entities is interacted with in the virtual environment.	NS
3464	Virtual reality	Conversely, among the advantages of bitcoin is that it can be used to buy merchandise anonymously.	These batteries weigh more then normal car batteries and are designed to endure up to 2000 charges.	DTORCD
3465	Virtual reality	Virtual reality Virtual reality (VR) is technology which allows a user to interact with a computer-simulated environment through one's senses.	The virtual reality system of claim 1 , wherein the virtual reality episode is conducted between a plurality of virtual reality environment user equipment.	SS
3466	Virtual reality	Advantages of Virtual Reality:1) Virtual reality creates a realistic world 2) It enables user to explore places.	Moreover, the virtual reality environment episode management entity may be located within one of the at least one virtual reality environment core system.	NS
3467	Virtual reality	Advantages of Virtual Reality:1) Virtual reality creates a realistic world 2) It enables user to explore places.	The virtual reality environment provides a graphical representation of places and objects that can be associated with real-world persons and communications systems.	HS
3468	Wind power	Wind power reduces pollution, is sustainable and has limitless potential.	These solutions can help you combat power outages, reduce your electricity bills, and also help the environment.	SS
3469	Wind power	Wind power reduces pollution, is sustainable and has limitless potential.	Wind energy can offer communities in water -stressed areas the option of economically meeting increasing energy needs without increasing demands on valuable water resources.	NS
3470	Wind power	Threat to Wildlife : Due to large scale construction of wind turbines on remote location, it could be a threat to wild life near by.	Where nuclear power leaves hazardous and expensive waste and is very expensive to decommission, a wind turbine can be taken down, allowing the site to re-grow.	NS
3471	Wind power	And every wind turbine slows the wind, thus reducing the wind energy available to any downwind turbines.	The wind turbine 100 may be installed on any terrain providing access to areas having desirable wind conditions.	NS
3472	Wind power	Wind power reduces pollution, is sustainable and has limitless potential.	Wind Energy Or Wind Turbines : Cheap Wind Power A wind turbine is a device that converts kinetic energy from the wind into mechanical energy.	NS
3473	Wind power	Wind power is expensive, doesn't deliver the environmental benefits it promises and imposes substantial environmental costs.	Where nuclear power leaves hazardous and expensive waste and is very expensive to decommission, a wind turbine can be taken down, allowing the site to re-grow.	NS
3474	Wind power	Another cause of worry is global warming and pollution cause by burning of fossilized fuels.	As the oil slick spreads and the environmental and economic damage mounts, wind power advocates are seizing the moment.	DTORCD
3475	Wind power	The resources brought up from the reservoir pushes a turbine, which creates electricity as it turns.	This program enables the you to create and maintain your own Online store or Shopping Cart on your web site.	DTORCD
3476	Wind power	Electricity is produced without burning fossil fuels and releasing harmful pollutants into the air.	Electricity generated by the wind, however, is clean-it does not emit either greenhouse gases like carbon dioxide or other harmful pollutants.	HS
3477	Wind power	Wind energy doesn't pollute the air like power plants that rely on combustion of fossil fuels, such as coal or natural gas.	It can optimize the operation of wind power system, improve the efficiency of wind turbine, reduce power loss, and raise utilization of wind energy.	NS
3478	Wind power	Wind energy is a domestic, renewable source of energy that generates no pollution and has little environmental impact.	Utility-scale wind turbines for land-based wind farms come windmill wind power turbine wind turbine generator alternative free energy free wind	NS
3479	Wind power	This is a very simple and affordable way for Residential Wind Power - Residential Wind Turbines Has Affordable, Efficient Rooftop Wind Power Arrived?	Wind energy can offer communities in water -stressed areas the option of economically meeting increasing energy needs without increasing demands on valuable water resources.	NS
3480	Wind power	Vertical Wind Turbines - Vertical wind turbines can be easily installed and maintained, and can utilize wind blowing in any direction.	Wind energy can offer communities in water -stressed areas the option of economically meeting increasing energy needs without increasing demands on valuable water resources.	NS
3481	Wind power	BACKGROUND OF THE INVENTION[0002] Recently, wind turbines have received increased attention as environmentally safe and relatively inexpensive alternative energy sources.	<> Wind power an alternative energy source - Wind power is a safer and increasingly cheaper alternative energy source for the future.	HS
3482	Wind power	Wind turbines don't produce atmospheric emissions that cause acid rain or greenhouse gasses .	Small wind turbines can be an Likewise, if the turbine puts out more power than the house Large wind turbines can produce 1.5 MW of electrical power.	NS
3483	Wind power	What will be the size of the Asia-Pacific biofuel consumption market in 2017?	- Online Union Mall.com - Your Online Shopping Search & Directory Price comparison,... <> $151,405 Shop and find the lowest prices on products from online merchants.	DTORCD
3484	Wind power	Vertical Wind Turbines - Vertical wind turbines can be easily installed and maintained, and can utilize wind blowing in any direction.	<> Wind Power Battery - Wind power batteries are crucial to reduce the impact of variability and limited predictability of wind energy generation.	NS
3485	Wind power	And every wind turbine slows the wind, thus reducing the wind energy available to any downwind turbines.	While any single power reduction method may be used, the wind turbines 100 preferably utilize combinations of power reduction methods to provide efficient and safe operation.	NS
3486	Wind power	And every wind turbine slows the wind, thus reducing the wind energy available to any downwind turbines.	National Wind power is produced from wind farms throughout the nation, often in areas where land and development costs are more affordable for wind power production.	NS
3487	Wind power	Wind power is justified by claims that it reduces emissions and thus reduces global warming.	And every wind turbine slows the wind, thus reducing the wind energy available to any downwind turbines.	NS
3488	Wind power	Wind Energy Or Wind Turbines : Cheap Wind Power A wind turbine is a device that converts kinetic energy from the wind into mechanical energy.	Small wind turbines can be an Likewise, if the turbine puts out more power than the house Large wind turbines can produce 1.5 MW of electrical power.	SS
3489	Wind power	Vertical Wind Turbines - Vertical wind turbines can be easily installed and maintained, and can utilize wind blowing in any direction.	Small wind turbines can be an Likewise, if the turbine puts out more power than the house Large wind turbines can produce 1.5 MW of electrical power.	NS
3490	Wind power	While any single power reduction method may be used, the wind turbines 100 preferably utilize combinations of power reduction methods to provide efficient and safe operation.	This work suggests that power and energy Many favorable wind energy resources in North America are located in remote locations without direct access to the transmission grid.	NS
3491	Wind power	The turbines themselves are maintenance free, making them an ideal investment toward saving on energy costs.	Small wind turbines can be an Likewise, if the turbine puts out more power than the house Large wind turbines can produce 1.5 MW of electrical power.	NS
3492	Wind power	With solar, wind or geothermal, you significantly reducing your carbon footprint by choosing to use clean, free, sustainable power.	This is a very simple and affordable way for Residential Wind Power - Residential Wind Turbines Has Affordable, Efficient Rooftop Wind Power Arrived?	SS
3493	Wind power	The wind turbine 100 may be installed on any terrain providing access to areas having desirable wind conditions.	Utility-scale wind turbines for land-based wind farms come windmill wind power turbine wind turbine generator alternative free energy free wind	NS
3494	Wind power	Vertical Wind Turbines - Vertical wind turbines can be easily installed and maintained, and can utilize wind blowing in any direction.	Wind Energy Or Wind Turbines : Cheap Wind Power A wind turbine is a device that converts kinetic energy from the wind into mechanical energy.	NS
3495	Wind power	And every wind turbine slows the wind, thus reducing the wind energy available to any downwind turbines.	This work suggests that power and energy Many favorable wind energy resources in North America are located in remote locations without direct access to the transmission grid.	NS
3496	Wind power	While wind generated power was becoming more efficient, it still could not compete with the lower cost of using fossil fuels.	Small wind turbines can be an Likewise, if the turbine puts out more power than the house Large wind turbines can produce 1.5 MW of electrical power.	NS
3497	Wind power	However, as more and more large-scale biogas digesters are built and with supportive policies, large-scale biogas digesters can be fully utilized.	The tax fraud opportunities are similarly investment based, where apparent losses are reinbursed through guaranteed income, and it further promotes untaxed underground economic activity.	DTORCD
3498	Wind power	With solar, wind or geothermal, you significantly reducing your carbon footprint by choosing to use clean, free, sustainable power.	One of these sources, wind energy, offers considerable promise; the wind itself is free, wind power is clean, and it is virtually inexhaustible.	SS
3499	Wind power	With solar, wind or geothermal, you significantly reducing your carbon footprint by choosing to use clean, free, sustainable power.	National Wind power is produced from wind farms throughout the nation, often in areas where land and development costs are more affordable for wind power production.	NS
3500	Wind power	The turbines themselves are maintenance free, making them an ideal investment toward saving on energy costs.	National Wind power is produced from wind farms throughout the nation, often in areas where land and development costs are more affordable for wind power production.	NS
3501	Wind power	And every wind turbine slows the wind, thus reducing the wind energy available to any downwind turbines.	One of these sources, wind energy, offers considerable promise; the wind itself is free, wind power is clean, and it is virtually inexhaustible.	NS
3502	Wind power	While wind generated power was becoming more efficient, it still could not compete with the lower cost of using fossil fuels.	Power management techniques such as exporting excesspower to neighboring areas or reducing demand when wind production is low, can mitigate theseproblems.	NS
3503	Wind power	Unlike energy that relies on fossil fuels, wind energy produces far fewer carbon emissions and pollution.	Advocates of renewable energy have long argued that wind power and other renewable technologies can mitigate fuel price risk within a resource portfolio.	NS
3504	Wind power	Wind power reduces pollution, is sustainable and has limitless potential.	While any single power reduction method may be used, the wind turbines 100 preferably utilize combinations of power reduction methods to provide efficient and safe operation.	NS
3505	Wind power	Wind power reduces pollution, is sustainable and has limitless potential.	Small wind turbines can be an Likewise, if the turbine puts out more power than the house Large wind turbines can produce 1.5 MW of electrical power.	NS
3506	Wind power	Wind power is justified by claims that it reduces emissions and thus reduces global warming.	The localization of wind power equipment is driving the rapid improvement of the wind power technological capability and the operational quality in China.	NS
3507	Wind power	If the outcome is positive for corrosivity, testing is stopped, and the substance is labeled appropriately.	Premise - Offshore oil drill operations have an unavoidable risk of oil spill but importing on oil tankers carries an even greater risk.	DTORCD
3508	Wind power	Home Wind Power Systems - An Untapped Energy Source Wind power for homes and commercial buildings is sorely underutilized across the country and the world.	While any single power reduction method may be used, the wind turbines 100 preferably utilize combinations of power reduction methods to provide efficient and safe operation.	NS
3509	Wind power	Wind power can be exploited immensely as a source of alternate fuel for power in Turkey.	It can optimize the operation of wind power system, improve the efficiency of wind turbine, reduce power loss, and raise utilization of wind energy.	NS
3510	Wind power	Wind power reduces pollution, is sustainable and has limitless potential.	This is a very simple and affordable way for Residential Wind Power - Residential Wind Turbines Has Affordable, Efficient Rooftop Wind Power Arrived?	NS
3511	Wind power	And every wind turbine slows the wind, thus reducing the wind energy available to any downwind turbines.	Wind energy is a domestic, renewable source of energy that generates no pollution and has little environmental impact.	NS
3512	Wind power	And every wind turbine slows the wind, thus reducing the wind energy available to any downwind turbines.	<> Wind Power Battery - Wind power batteries are crucial to reduce the impact of variability and limited predictability of wind energy generation.	NS
3513	Wind power	Utility-scale wind turbines for land-based wind farms come windmill wind power turbine wind turbine generator alternative free energy free wind	<> Wind Power Battery - Wind power batteries are crucial to reduce the impact of variability and limited predictability of wind energy generation.	NS
3514	Wind power	Such portfolio diversification would not only limit financial investor risk, but also a number of non-financial risks (climate change, security of supply, accidents).	Threat to Wildlife : Due to large scale construction of wind turbines on remote location, it could be a threat to wild life near by.	DTORCD
3515	Wind power	everything has to come at the expense of communities or environmental resources.	The Facts About Organ Donation * According to the U.S. government's Organ Donor website, there are hundreds of thousands of people waiting for organ transplants.	DTORCD
3516	Wind power	Power management techniques such as exporting excesspower to neighboring areas or reducing demand when wind production is low, can mitigate theseproblems.	This work suggests that power and energy Many favorable wind energy resources in North America are located in remote locations without direct access to the transmission grid.	NS
3517	Wind power	And every wind turbine slows the wind, thus reducing the wind energy available to any downwind turbines.	Home Wind Power Systems - An Untapped Energy Source Wind power for homes and commercial buildings is sorely underutilized across the country and the world.	NS
3518	Wind power	Further, good wind sites are often located in remote locations far from areas of electric power demand (such as cities).	While wind generated power was becoming more efficient, it still could not compete with the lower cost of using fossil fuels.	NS
3519	Wind power	It is well documented that downwind turbines in multi-Megawatt wind farms often produce less power than upwind turbine rows.	National Wind power is produced from wind farms throughout the nation, often in areas where land and development costs are more affordable for wind power production.	NS
3520	Wind power	Advocates of renewable energy have long argued that wind power and other renewable technologies can mitigate fuel price risk within a resource portfolio.	It can optimize the operation of wind power system, improve the efficiency of wind turbine, reduce power loss, and raise utilization of wind energy.	NS
3521	Wind power	This technology could revolutionize the management and disposal of MSW which is usually sent to the landfill.	This could even encourage the development and unilateral testing of SRM schemes targeted to benefit specific regional climates, regardless of other impacts.	DTORCD
