	topic	sentence_1	sentence_2	label
672	Electric cars	These vehicles are very easy to maintain and they can travel a good distance before needing a recharge.	Finally, of course, they're perhaps best known for being zero-emission vehicles, and their lack of tailpipe emissions is a great step toward an improved environment.	NS
673	Electric cars	Buying toys for children in the modern shops is easy and convenient.	Electric cars require far less maintenance, have a fraction of the noise and have a smoother operation than conventional gas powered engines.	DTORCD
674	Electric cars	Electric cars are still more efficient than standard cars with their environmental benefits and cost savings over the life of the car.	Rapid battery development would lead to less expensive electric cars with longer ranges, which would in turn spur faster electrification of the auto industry.	NS
675	Electric cars	Improvements in electric infrastructure mean that it is easier to recharge the cells used in electric cars.	With literally hundreds of moving parts, a petro-fired automobile requires considerably more maintenance than an electric car.	NS
676	Electric cars	It's easy to remember: rent electric car , save money, save the environment.	When you rent electric cars , your trips around the city will be that much more enjoyable.	HS
677	Electric cars	By 1920, low-cost cars became more convenient than electric cars, too.	With literally hundreds of moving parts, a petro-fired automobile requires considerably more maintenance than an electric car.	NS
678	Electric cars	Rapid battery development would lead to less expensive electric cars with longer ranges, which would in turn spur faster electrification of the auto industry.	In the UK, a Department for Transport report estimated electric cars have 40 percent less carbon and greenhouse gas emissions than conventional vehicles over their lifetime.	NS
679	Electric cars	With literally hundreds of moving parts, a petro-fired automobile requires considerably more maintenance than an electric car.	Rapid battery development would lead to less expensive electric cars with longer ranges, which would in turn spur faster electrification of the auto industry.	NS
680	Electric cars	Electric Car Engine Efficiency In general an electric motor is more efficient than an internal combustion engine.	That being said, if you will primarily use the electric car for short in-city commutes, an electric car is an excellent choice.	NS
681	Electric cars	<> In terms of air pollution and greenhouse gas emissions , electric cars and trucks are often cleaner than even the most efficient conventional vehicles.	Electric cars are efficient vehicles, too and with greater efficiency, they get higher mileage by using lesser fuel at that and emitting much lesser pollution.	SS
682	Electric cars	If you really look, you CAN find good products made by ethical companies.	That is not to say that net neutrality has not been without its own powerful backers.	DTORCD
683	Electric cars	I believe electric cars do not necessarily generate less pollution than traditional internal combustion engine cars.	Electric cars produce no tailpipe emissions, reduce our dependency on oil, and are cheaper to operate.	NS
684	Electric cars	Electricity is much cheaper than gas, and the savings will be dramatic  * Electric cars give off no emissions.	How Green Are Electric Cars?Electric cars do not burn gasoline, so they do not generate harmful emissions at the tailpipe.	HS
685	Electric cars	Lastly, maintenance costs as a result of new technology and developing skills between mechanics makes electric cars even more of a costly proposition.	In the past few years, the technology of electric cars has improved a lot, making these vehicles more attractive to people from all over the world.	NS
686	Electric cars	Electric cars have very few moving parts and their motors are much simpler than gasoline engines.	In the past few years, the technology of electric cars has improved a lot, making these vehicles more attractive to people from all over the world.	NS
687	Electric cars	Electric vehicles,hybrid vehicles and fuel efficient vehicles are our specialty.	3) Electric cars cut pollution tremendously Electric motors are 3-4 times more efficient than gasoline engines.	NS
688	Electric cars	3. Electric cars are much more reliable and require less maintenance than gas-powered cars.	In fact, in the early days of the automobile, electric cars were far more plentiful than gasoline-powered cars.	NS
689	Electric cars	"The efficiency advantage of electric motors means excellent on-road ""fuel"" economy."	Are Electric Motors for Automobiles Cheaper to Maintain than Gas Powered? Generally electric motors for automobiles are much easier to maintain.	NS
690	Electric cars	The foregone electric production increases with increasing temperature of heat recovery.	Critical hardships arise from the inability to meet basic needs such as food, housing, or medical care.	DTORCD
691	Electric cars	I believe electric cars do not necessarily generate less pollution than traditional internal combustion engine cars.	Electric cars are efficient vehicles, too and with greater efficiency, they get higher mileage by using lesser fuel at that and emitting much lesser pollution.	SS
692	Electric cars	3. Electric cars are much more reliable and require less maintenance than gas-powered cars.	2. Efficiency and little maintenance Electric cars are considered to be much more efficient than gasoline-powered cars.	HS
693	Electric cars	2. Efficiency and little maintenance Electric cars are considered to be much more efficient than gasoline-powered cars.	How Green Are Electric Cars?Electric cars do not burn gasoline, so they do not generate harmful emissions at the tailpipe.	SS
694	Electric cars	In fact, in the early days of the automobile, electric cars were far more plentiful than gasoline-powered cars.	Are Electric Motors for Automobiles Cheaper to Maintain than Gas Powered? Generally electric motors for automobiles are much easier to maintain.	NS
695	Electric cars	The effect of these networks on culture and learning can be significant, as they improve the speed and efficiency of information exchange.	It illustrates how visual representations allow users to perform complex tasks efficiently, and how interaction with representations can lead to deeper understanding and insight.	DTORCD
696	Electric cars	Electricity is much cheaper than gas, and the savings will be dramatic  * Electric cars give off no emissions.	In the UK, a Department for Transport report estimated electric cars have 40 percent less carbon and greenhouse gas emissions than conventional vehicles over their lifetime.	HS
697	Electric cars	LMCO's Electric Cars are affordable and completely free you from spending extra dollars on the maintenance part.	These Electric Cars are cheaper and as it operate without extra parts making it more convenient and maintenance free.	HS
698	Electric cars	It's easy to remember: rent electric car , save money, save the environment.	Electric cars are still more efficient than standard cars with their environmental benefits and cost savings over the life of the car.	SS
699	Electric cars	When you rent electric cars , your trips around the city will be that much more enjoyable.	Electric cars are still more efficient than standard cars with their environmental benefits and cost savings over the life of the car.	NS
700	Electric cars	Electric cars have very few moving parts and their motors are much simpler than gasoline engines.	Electricity is much cheaper than gas, and the savings will be dramatic  * Electric cars give off no emissions.	NS
701	Electric cars	Electric cars are environmentally friendly as it reduces air pollution.	I believe electric cars do not necessarily generate less pollution than traditional internal combustion engine cars.	NS
702	Electric cars	Why Electric Cars?Electric cars are quieter, cleaner and cheaper to run than gas-powered cars.	For great deals on Automotive Repair, Used Electric Cars inventory, visit our Car Repair Oil Change, Used Electric Cars For Sale dealership.	NS
703	Electric cars	I believe electric cars do not necessarily generate less pollution than traditional internal combustion engine cars.	2. Efficiency and little maintenance Electric cars are considered to be much more efficient than gasoline-powered cars.	NS
704	Electric cars	Electric cars have very few moving parts and their motors are much simpler than gasoline engines.	With literally hundreds of moving parts, a petro-fired automobile requires considerably more maintenance than an electric car.	HS
705	Electric cars	Electric Car Engine Efficiency In general an electric motor is more efficient than an internal combustion engine.	<> In terms of air pollution and greenhouse gas emissions , electric cars and trucks are often cleaner than even the most efficient conventional vehicles.	SS
706	Electric cars	Improvements in electric infrastructure mean that it is easier to recharge the cells used in electric cars.	Buying A Used Electric Car : A used electric car is a cost effective and viable means to buy an alternative fuel powered car.	NS
707	Electric cars	Why Electric Cars?Electric cars are quieter, cleaner and cheaper to run than gas-powered cars.	Electric cars are still more efficient than standard cars with their environmental benefits and cost savings over the life of the car.	SS
708	Electric cars	2. Efficiency and little maintenance Electric cars are considered to be much more efficient than gasoline-powered cars.	Or would it..?Electric car as a people's car Electric Cars - Now! Is a collective venture, which will make electric cars affordable to everybody.	NS
709	Electric cars	GALE drones will soon fly into hurricanes to more accurately monitor a storm's strength.	It is yet another and further objective of the present invention to provide a fuel cell powered vehicle having improved efficacy during operation.	DTORCD
710	Electric cars	Plug-in hybrids can offer increased environmental performance and lower refueling costs compared to conventional vehicles.	<> In terms of air pollution and greenhouse gas emissions , electric cars and trucks are often cleaner than even the most efficient conventional vehicles.	SS
711	Electric cars	Buying toys for children in the modern shops is easy and convenient.	The car has an extremely tiny hood, but its interior can easily hold four adults in an efficient and comfortable manner.	DTORCD
712	Electric cars	Electric cars are environmentally friendly as it reduces air pollution.	2. Efficiency and little maintenance Electric cars are considered to be much more efficient than gasoline-powered cars.	NS
713	Electric cars	By 1920, low-cost cars became more convenient than electric cars, too.	2. Efficiency and little maintenance Electric cars are considered to be much more efficient than gasoline-powered cars.	NS
714	Electric cars	Buying toys for children in the modern shops is easy and convenient.	Lastly, maintenance costs as a result of new technology and developing skills between mechanics makes electric cars even more of a costly proposition.	DTORCD
715	Electric cars	3. Electric cars are much more reliable and require less maintenance than gas-powered cars.	I believe electric cars do not necessarily generate less pollution than traditional internal combustion engine cars.	NS
716	Electric cars	2. Efficiency and little maintenance Electric cars are considered to be much more efficient than gasoline-powered cars.	LMCO's Electric Cars are affordable and completely free you from spending extra dollars on the maintenance part.	SS
717	Electric cars	Electric cars are environmentally friendly as it reduces air pollution.	<> In terms of air pollution and greenhouse gas emissions , electric cars and trucks are often cleaner than even the most efficient conventional vehicles.	HS
718	Electric cars	He was not able to help save the lives of others, as was his wish.	Prominent scientists have questioned whether growing crops for biofuels produces more greenhouse gases than it prevents.	DTORCD
719	Electric cars	3. Electric cars are much more reliable and require less maintenance than gas-powered cars.	In the past few years, the technology of electric cars has improved a lot, making these vehicles more attractive to people from all over the world.	NS
720	Electric cars	3. Electric cars are much more reliable and require less maintenance than gas-powered cars.	With literally hundreds of moving parts, a petro-fired automobile requires considerably more maintenance than an electric car.	HS
721	Electric cars	3. Electric cars are much more reliable and require less maintenance than gas-powered cars.	Lastly, maintenance costs as a result of new technology and developing skills between mechanics makes electric cars even more of a costly proposition.	SS
722	Electric cars	Electric Car Engine Efficiency In general an electric motor is more efficient than an internal combustion engine.	3) Electric cars cut pollution tremendously Electric motors are 3-4 times more efficient than gasoline engines.	HS
723	Electric cars	Electricity is much cheaper than gas, and the savings will be dramatic  * Electric cars give off no emissions.	Rapid battery development would lead to less expensive electric cars with longer ranges, which would in turn spur faster electrification of the auto industry.	NS
724	Electric cars	Lastly, maintenance costs as a result of new technology and developing skills between mechanics makes electric cars even more of a costly proposition.	Buying A Used Electric Car : A used electric car is a cost effective and viable means to buy an alternative fuel powered car.	NS
725	Electric cars	Electric cars are still more efficient than standard cars with their environmental benefits and cost savings over the life of the car.	In the UK, a Department for Transport report estimated electric cars have 40 percent less carbon and greenhouse gas emissions than conventional vehicles over their lifetime.	SS
726	Electric cars	The smooth ride makes driving fun, but also easier and less stressful.	When you rent electric cars , your trips around the city will be that much more enjoyable.	SS
727	Electric cars	Buying A Used Electric Car : A used electric car is a cost effective and viable means to buy an alternative fuel powered car.	Many people think that electric cars are better than gasoline models, not only because of lower operating costs, but because of quicker acceleration and cleaner air.	SS
728	Electric cars	This allows creation of customer-specific catalogs on which only products suitable for each individual customer are listed.	Furthermore, many haulers and recyclers have experience in providing commercial recycling services that may be helpful as the agency designs its program.	DTORCD
729	Electric cars	LMCO's Electric Cars are affordable and completely free you from spending extra dollars on the maintenance part.	Electric cars are still more efficient than standard cars with their environmental benefits and cost savings over the life of the car.	SS
730	Electric cars	How Green Are Electric Cars?Electric cars do not burn gasoline, so they do not generate harmful emissions at the tailpipe.	Electric cars require far less maintenance, have a fraction of the noise and have a smoother operation than conventional gas powered engines.	NS
731	Electric cars	Improvements in electric infrastructure mean that it is easier to recharge the cells used in electric cars.	Rapid battery development would lead to less expensive electric cars with longer ranges, which would in turn spur faster electrification of the auto industry.	NS
732	Electric cars	Electric cars produce no tailpipe emissions, reduce our dependency on oil, and are cheaper to operate.	Many people think that electric cars are better than gasoline models, not only because of lower operating costs, but because of quicker acceleration and cleaner air.	SS
733	Electric cars	1. Environmentally Friendly Electric cars are extremely economical.	Electric cars are environmentally friendly as it reduces air pollution.	SS
734	Electric cars	Improvements in electric infrastructure mean that it is easier to recharge the cells used in electric cars.	In the past few years, the technology of electric cars has improved a lot, making these vehicles more attractive to people from all over the world.	NS
735	Electric cars	Electric Car Engine Efficiency In general an electric motor is more efficient than an internal combustion engine.	Electric cars are efficient vehicles, too and with greater efficiency, they get higher mileage by using lesser fuel at that and emitting much lesser pollution.	SS
736	Electric cars	With literally hundreds of moving parts, a petro-fired automobile requires considerably more maintenance than an electric car.	For great deals on Automotive Repair, Used Electric Cars inventory, visit our Car Repair Oil Change, Used Electric Cars For Sale dealership.	NS
737	Electric cars	Electric Car Engine Efficiency In general an electric motor is more efficient than an internal combustion engine.	Electric cars require far less maintenance, have a fraction of the noise and have a smoother operation than conventional gas powered engines.	NS
738	Electric cars	But treating the disease during pregnancy may carry health risks for the ... read more Feb.	This means that any pests attempting to eat the corn plant will die since the pesticide is part of every cell of the plant.	DTORCD
739	Electric cars	Research and development focuses on making modern cars that run faster, travel farther, are safer, and are affordable to the general public.	Rapid battery development would lead to less expensive electric cars with longer ranges, which would in turn spur faster electrification of the auto industry.	SS
740	Electric cars	That being said, if you will primarily use the electric car for short in-city commutes, an electric car is an excellent choice.	In the UK, a Department for Transport report estimated electric cars have 40 percent less carbon and greenhouse gas emissions than conventional vehicles over their lifetime.	NS
741	Electric cars	Buying toys for children in the modern shops is easy and convenient.	This gives Tesla the technology, reliability, performance, availability and competitive pricing achieved in a competitive marketplace that delivers billions of batteries every year.	DTORCD
742	Electric cars	For great deals on Automotive Repair, Used Electric Cars inventory, visit our Car Repair Oil Change, Used Electric Cars For Sale dealership.	Or would it..?Electric car as a people's car Electric Cars - Now! Is a collective venture, which will make electric cars affordable to everybody.	DTORCD
743	Electric cars	1. Environmentally Friendly Electric cars are extremely economical.	Electric cars are fashionable, relatively cheap, and of course, environmentally friendly so we can have a safe and clean environment even with relative affordability.	SS
744	Electric cars	By 1920, low-cost cars became more convenient than electric cars, too.	Electric cars are efficient vehicles, too and with greater efficiency, they get higher mileage by using lesser fuel at that and emitting much lesser pollution.	NS
745	Electric cars	Lastly, maintenance costs as a result of new technology and developing skills between mechanics makes electric cars even more of a costly proposition.	Rapid battery development would lead to less expensive electric cars with longer ranges, which would in turn spur faster electrification of the auto industry.	NS
746	Electric cars	I believe electric cars do not necessarily generate less pollution than traditional internal combustion engine cars.	Electric cars require far less maintenance, have a fraction of the noise and have a smoother operation than conventional gas powered engines.	NS
747	Electric cars	The electric motor is much quieter than a conventional engine, therefore the drive feels much smoother.	Many people think that electric cars are better than gasoline models, not only because of lower operating costs, but because of quicker acceleration and cleaner air.	SS
748	Electric cars	Plug-in hybrids can offer increased environmental performance and lower refueling costs compared to conventional vehicles.	Electric cars are efficient vehicles, too and with greater efficiency, they get higher mileage by using lesser fuel at that and emitting much lesser pollution.	SS
749	Electric cars	PMID:25429328Risk factors for developing osteoarthritis include age, previous joint injury, obesity, and a genetic predisposition.	For the population of individuals consenting to donate but found to be unsuitable for the intended recipient, intent to donate upon death will be measured.	DTORCD
750	Electric cars	Electric cars produce no tailpipe emissions, reduce our dependency on oil, and are cheaper to operate.	How Green Are Electric Cars?Electric cars do not burn gasoline, so they do not generate harmful emissions at the tailpipe.	HS
751	Electric cars	The car has an extremely tiny hood, but its interior can easily hold four adults in an efficient and comfortable manner.	But they forget that it takes electricity to recharge batteries and that most of our electricity is generated by burning polluting fossil fuels.	NS
752	Electric cars	By 1920, low-cost cars became more convenient than electric cars, too.	Electricity is much cheaper than gas, and the savings will be dramatic  * Electric cars give off no emissions.	NS
753	Electric cars	3) Electric cars cut pollution tremendously Electric motors are 3-4 times more efficient than gasoline engines.	The instant torque that electric cars offer lets you do all of this much more quickly and easily.	NS
754	Electric cars	Electric car technology is more energy efficient, environmentally friendly and has performance benefits.	Lastly, maintenance costs as a result of new technology and developing skills between mechanics makes electric cars even more of a costly proposition.	NS
755	Electric cars	When you rent electric cars , your trips around the city will be that much more enjoyable.	2. Efficiency and little maintenance Electric cars are considered to be much more efficient than gasoline-powered cars.	NS
756	Electric cars	Electric cars are still more efficient than standard cars with their environmental benefits and cost savings over the life of the car.	Or would it..?Electric car as a people's car Electric Cars - Now! Is a collective venture, which will make electric cars affordable to everybody.	SS
757	Electric cars	Improvements in electric infrastructure mean that it is easier to recharge the cells used in electric cars.	Lastly, maintenance costs as a result of new technology and developing skills between mechanics makes electric cars even more of a costly proposition.	NS
758	Electric cars	Electric cars produce no tailpipe emissions, reduce our dependency on oil, and are cheaper to operate.	Electric cars are efficient vehicles, too and with greater efficiency, they get higher mileage by using lesser fuel at that and emitting much lesser pollution.	SS
759	Electric cars	With literally hundreds of moving parts, a petro-fired automobile requires considerably more maintenance than an electric car.	That being said, if you will primarily use the electric car for short in-city commutes, an electric car is an excellent choice.	NS
760	Electric cars	LMCO's Electric Cars are affordable and completely free you from spending extra dollars on the maintenance part.	With literally hundreds of moving parts, a petro-fired automobile requires considerably more maintenance than an electric car.	HS
761	Electric cars	2. Efficiency and little maintenance Electric cars are considered to be much more efficient than gasoline-powered cars.	Lastly, maintenance costs as a result of new technology and developing skills between mechanics makes electric cars even more of a costly proposition.	NS
762	Electric cars	With current technology, it is not possible to effectively run a car directly from the sun.	They can also gain an extra 2% damage for each level of their racial Drone Specialization skill that is trained.	DTORCD
763	Electric cars	LMCO's Electric Cars are affordable and completely free you from spending extra dollars on the maintenance part.	Or would it..?Electric car as a people's car Electric Cars - Now! Is a collective venture, which will make electric cars affordable to everybody.	NS
764	Electric cars	2. Efficiency and little maintenance Electric cars are considered to be much more efficient than gasoline-powered cars.	These Electric Cars are cheaper and as it operate without extra parts making it more convenient and maintenance free.	HS
765	Electric cars	2. Efficiency and little maintenance Electric cars are considered to be much more efficient than gasoline-powered cars.	<> In terms of air pollution and greenhouse gas emissions , electric cars and trucks are often cleaner than even the most efficient conventional vehicles.	NS
766	Electric cars	Electric cars produce no tailpipe emissions, reduce our dependency on oil, and are cheaper to operate.	In the UK, a Department for Transport report estimated electric cars have 40 percent less carbon and greenhouse gas emissions than conventional vehicles over their lifetime.	HS
767	Electric cars	Plug-in hybrids can offer increased environmental performance and lower refueling costs compared to conventional vehicles.	Or would it..?Electric car as a people's car Electric Cars - Now! Is a collective venture, which will make electric cars affordable to everybody.	NS
768	Electric cars	Those that really don't test on animals can say so by using the following strategies.	The repairs include replacement of the damaged gate valve and trash rack, and installation of new mechanical operators.	DTORCD
769	Electric cars	2. Efficiency and little maintenance Electric cars are considered to be much more efficient than gasoline-powered cars.	In the past few years, the technology of electric cars has improved a lot, making these vehicles more attractive to people from all over the world.	NS
770	Electric cars	Electric cars are still more efficient than standard cars with their environmental benefits and cost savings over the life of the car.	Electric cars are efficient vehicles, too and with greater efficiency, they get higher mileage by using lesser fuel at that and emitting much lesser pollution.	HS
771	Electric cars	With literally hundreds of moving parts, a petro-fired automobile requires considerably more maintenance than an electric car.	These Electric Cars are cheaper and as it operate without extra parts making it more convenient and maintenance free.	HS
772	Electric cars	3) Electric cars cut pollution tremendously Electric motors are 3-4 times more efficient than gasoline engines.	Buying A Used Electric Car : A used electric car is a cost effective and viable means to buy an alternative fuel powered car.	NS
773	Electronic voting	An efficient electronic voting system should have convenient voting procedure and user-friendly execution commands.	(E) A method to securely transmit an electronic ballot to the electronic voting system that ensures the secrecy and integrity of each ballot.	NS
774	Electronic voting	Critics' greatest concern about electronic voting machines, however, is that they might be vulnerable to fraud.	That nightmare sparked a rush toward electronic voting machines, but myriad technical glitches and security flaws in 2004 tarnished that technology's reputation.	SS
775	Electronic voting	"""Trying to defend electronic voting machines is becoming harder and harder,"" Brace said."	They have also shown how DREs can be infected with viruses and how the central vote-tallying machines can be attacked.	SS
776	Electronic voting	It would be desirable to provide an electronic voting system that allows voters to register and vote over a network with minimal security risks.	Electronic voting systems are designed to make things easier for election officials by collecting and processing votes so that election results can be obtained instantaneously.	NS
777	Electronic voting	The process has been streamlined and... Researchers break open voting machines in test of security ... safety systems to biometric scanners and even police handcuffs.	The federal Help America Vote Act orders states to dump punch card and lever machines and provides money to replace them with direct recording electronic machines.	NS
778	Electronic voting	(D) The electronic voting system is able to securely communicate with each member's electronic voting platform.	The process has been streamlined and... Researchers break open voting machines in test of security ... safety systems to biometric scanners and even police handcuffs.	NS
779	Electronic voting	An efficient electronic voting system should have convenient voting procedure and user-friendly execution commands.	(F) The electronic voting system is able to securely transmit a receipt from the electronic voting system to each member who casts an electronic ballot.	NS
780	Electronic voting	The user interface associated with the electronic vote reporting platform enables customization of certain displays of voting results.	(F) The electronic voting system is able to securely transmit a receipt from the electronic voting system to each member who casts an electronic ballot.	NS
781	Electronic voting	Offshore Oil Drilling Offshore Roustabout Jobs Cached nbsp; Similar You +1'd this publicly.nbsp;	Public health surveillance systems should ensure that timeliness can be measured for specific surveillance system processes and in the context of the goals of surveillance.	DTORCD
782	Electronic voting	"""Trying to defend electronic voting machines is becoming harder and harder,"" Brace said."	Critics' greatest concern about electronic voting machines, however, is that they might be vulnerable to fraud.	SS
783	Electronic voting	That nightmare sparked a rush toward electronic voting machines, but myriad technical glitches and security flaws in 2004 tarnished that technology's reputation.	Although this is important, it is far more likely that the designers and programmers accidentally left security holes that could be exploited by an external hacker.	SS
784	Electronic voting	An efficient electronic voting system should have convenient voting procedure and user-friendly execution commands.	Defenders of the paperless machines argue that they are easier to adapt for blind voters because they can be outfitted with audio units.	NS
785	Electronic voting	Electronic voting machines can be made fully accessible for persons with disabilities.	"Additionally, delivering proxy materials electronically and offering an electronic voting option is much faster than the standard ""snail mail"" delivery."	NS
786	Electronic voting	For months now, computer experts have criticized the electronic voting machines, saying they are not much more reliable than home computers.	Third, it is not clear that remote electronic absentee voting systems can offer a comparable level of auditability to polling place systems.	NS
787	Electronic voting	State and local officials are spending a great deal of money on machines without concrete proof that they are secure and reliable.	[13]Demonstrations of electronic voting vulnerability Multiple academics have demonstrated various serious vulnerabilities in all form of electronic voting including DREs and Optical Scan systems.	SS
788	Electronic voting	"To safeguard Indian democracy, Ve TA endorses the following resolution :""Electronic voting machines are inherently subject to programming error, equipment malfunction, and malicious tampering."	* The public also thinks that electronic voting machines are prone to unintentional failures and agreed that they increase the potential for fraud.	SS
789	Electronic voting	Ironically, electronic voting machines were meant to make elections more reliable and secure.	(F) The electronic voting system is able to securely transmit a receipt from the electronic voting system to each member who casts an electronic ballot.	HS
790	Electronic voting	12 kilowatt hours per 100 kilometres gives it a range of 110 kilometres.	The virtual reality system of claim 1 , wherein the virtual reality episode is conducted between a plurality of virtual reality environment user equipment.	DTORCD
791	Electronic voting	Defining requirements for machines At least five different voting technologies will be used November 2: electronic machines, lever machines, paper ballots, optical scanners, and punch cards.	Moreover, these problems shouldn't distract us from the fact that electronic voting machines result in fewer lost votes, and have accessibility advantages that other systems lack.	NS
792	Electronic voting	Another object of the present invention is to provide an electronic voting machine that has an intuitive user interface.	* Touch screen electronic voting machines that include an audio interface allow the visually-impaired to vote without assistance .	SS
793	Electronic voting	Glitches are the least of the potential problems with electronic voting, say some advocates of paper backup systems.	Third, it is not clear that remote electronic absentee voting systems can offer a comparable level of auditability to polling place systems.	SS
794	Electronic voting	An efficient electronic voting system should have convenient voting procedure and user-friendly execution commands.	The general purpose computer can be any type of computer, including without limitation a laptop computer, a tablet computer, a desktop computer, etc.	NS
795	Electronic voting	(D) The electronic voting system is able to securely communicate with each member's electronic voting platform.	Another object of the present invention is to provide an electronic voting machine that has an intuitive user interface.	NS
796	Electronic voting	e Lect Electronic Voting provides secure, instant electronic ballot delivery and access, with options for electronic marking and paper or encrypted electronic ballot return.	It would be desirable to provide an electronic voting system that allows voters to register and vote over a network with minimal security risks.	NS
797	Electronic voting	[13]Demonstrations of electronic voting vulnerability Multiple academics have demonstrated various serious vulnerabilities in all form of electronic voting including DREs and Optical Scan systems.	That's not to say that all paper-based systems are inherently unreliable, any more than problems with electronic systems prove that those systems are inherently unreliable.	SS
798	Electronic voting	(F) The electronic voting system is able to securely transmit a receipt from the electronic voting system to each member who casts an electronic ballot.	The federal Help America Vote Act orders states to dump punch card and lever machines and provides money to replace them with direct recording electronic machines.	NS
799	Electronic voting	Some can cause them pain especially if they go wrong.	Many communities have special programs to collect plastic bags, prescription medicines, electronics, scrap metal, household hazardous wastes and other materials  even athletic shoes!	DTORCD
800	Electronic voting	Aren't electronic voting machines more reliable than other voting systems?	For months now, computer experts have criticized the electronic voting machines, saying they are not much more reliable than home computers.	HS
801	Electronic voting	Aren't electronic voting machines more reliable than other voting systems?	That nightmare sparked a rush toward electronic voting machines, but myriad technical glitches and security flaws in 2004 tarnished that technology's reputation.	SS
802	Electronic voting	The user interface associated with the electronic vote reporting platform enables customization of certain displays of voting results.	The general purpose computer can be any type of computer, including without limitation a laptop computer, a tablet computer, a desktop computer, etc.	NS
803	Electronic voting	(D) The electronic voting system is able to securely communicate with each member's electronic voting platform.	(B) The electronic voting system is secure from, among other things, malicious software and the ability of others to remotely monitor or control the system.	SS
804	Electronic voting	"The scientists also said that machines can transmit computer viruses from one to another ""during normal pre- and post-election activity."""	The trial demonstrated that remote electronic voting for personnel deployed overseas can provide a convenient, reliable and secure method of voting in a federal election.	NS
805	Electronic voting	Another object of the present invention is to provide an electronic voting machine that has an intuitive user interface.	The federal Help America Vote Act orders states to dump punch card and lever machines and provides money to replace them with direct recording electronic machines.	SS
806	Electronic voting	* Touch screen electronic voting machines that include an audio interface allow the visually-impaired to vote without assistance .	The user interface associated with the electronic vote reporting platform enables the plan sponsor to customize certain displays of voting results.	SS
807	Electronic voting	The trial demonstrated that remote electronic voting for personnel deployed overseas can provide a convenient, reliable and secure method of voting in a federal election.	(F) The electronic voting system is able to securely transmit a receipt from the electronic voting system to each member who casts an electronic ballot.	HS
808	Electronic voting	You don't need to own a car; having access to Zipcar actually gets you status.	the Things.IO is the social network of the Internet of Things where users can connect all their online gadgets in a single dashboard.	DTORCD
809	Electronic voting	Electronic voting machines can be made fully accessible for persons with disabilities.	Ironically, electronic voting machines were meant to make elections more reliable and secure.	NS
810	Electronic voting	Glitches are the least of the potential problems with electronic voting, say some advocates of paper backup systems.	Moreover, these problems shouldn't distract us from the fact that electronic voting machines result in fewer lost votes, and have accessibility advantages that other systems lack.	NS
811	Electronic voting	Critics' greatest concern about electronic voting machines, however, is that they might be vulnerable to fraud.	Moreover, these problems shouldn't distract us from the fact that electronic voting machines result in fewer lost votes, and have accessibility advantages that other systems lack.	NS
812	Electronic voting	* Touch screen electronic voting machines that include an audio interface allow the visually-impaired to vote without assistance .	e Lect Electronic Voting provides secure, instant electronic ballot delivery and access, with options for electronic marking and paper or encrypted electronic ballot return.	NS
813	Electronic voting	Third, it is not clear that remote electronic absentee voting systems can offer a comparable level of auditability to polling place systems.	That's not to say that all paper-based systems are inherently unreliable, any more than problems with electronic systems prove that those systems are inherently unreliable.	NS
814	Electronic voting	Security vulnerabilities There have long been security concerns around electronic voting machines.	"Even critics of paperless electronic voting have grown disenchanted with the practical problems of adding printers to electronic ""touch-screen"" voting machines."	NS
815	Electronic voting	An efficient electronic voting system should have convenient voting procedure and user-friendly execution commands.	The trial demonstrated that remote electronic voting for personnel deployed overseas can provide a convenient, reliable and secure method of voting in a federal election.	NS
816	Electronic voting	"""Trying to defend electronic voting machines is becoming harder and harder,"" Brace said."	First, remote electronic absentee voting from personally-owned devices face a variety of potential attacks on voters and voters' personal computers.	SS
817	Electronic voting	"To safeguard Indian democracy, Ve TA endorses the following resolution :""Electronic voting machines are inherently subject to programming error, equipment malfunction, and malicious tampering."	Based on the capabilities of current computer security and voting technologies, the following three issues remain to be significant challenges faced by remote electronic voting systems.	SS
818	Electronic voting	Ironically, electronic voting machines were meant to make elections more reliable and secure.	The trial demonstrated that remote electronic voting for personnel deployed overseas can provide a convenient, reliable and secure method of voting in a federal election.	SS
819	Electronic voting	"The scientists also said that machines can transmit computer viruses from one to another ""during normal pre- and post-election activity."""	(F) The electronic voting system is able to securely transmit a receipt from the electronic voting system to each member who casts an electronic ballot.	NS
820	Electronic voting	It does not pollute the environment as when you are using fossil fuels.	Robotic surgery is the use of very sophisticated robots in assisting surgeons to perform very intricate surgery.	DTORCD
821	Electronic voting	Critics' greatest concern about electronic voting machines, however, is that they might be vulnerable to fraud.	[13]Demonstrations of electronic voting vulnerability Multiple academics have demonstrated various serious vulnerabilities in all form of electronic voting including DREs and Optical Scan systems.	HS
822	Electronic voting	An efficient electronic voting system should have convenient voting procedure and user-friendly execution commands.	(B) The electronic voting system is secure from, among other things, malicious software and the ability of others to remotely monitor or control the system.	NS
823	Electronic voting	Third, it is not clear that remote electronic absentee voting systems can offer a comparable level of auditability to polling place systems.	In fact, this incident -- hardly the first of its kind -- exemplifies the problems with the paper-based systems that electronic touchscreen machines are replacing.	NS
824	Electronic voting	It would be desirable to provide an electronic voting system that allows voters to register and vote over a network with minimal security risks.	(F) The electronic voting system is able to securely transmit a receipt from the electronic voting system to each member who casts an electronic ballot.	NS
