	topic	sentence_1	sentence_2	label
3050	Solar energy	By utilizing passive renewable solar energy, you can build a solar home that requires very low energy use.	"Clean New Energy ""Solar Energy"" is the only solution for India to run the NEXT Economic Super Power Indian Economy smoothly & efficiently..."	NS
3051	Solar energy	 Solar energy benefits consumers by reducing the need for expensive investments in long-distance transmission lines.	By building your own components you can greatly reduce the time needed to pay for your renewable solar energy system.	SS
3052	Solar energy	This however is still not possible because solar energy technologies are still too expensive, and also lack adequate efficiency to compete with fossil fuels.	(Popularity: ): Power failure, logical errors, virus and malware infection and other factors can cause your computer to crush and lead to subsequent loss of data.	DTORCD
3053	Solar energy	Using solar power, educational facilities can lower their electricity costs and reduce their carbon emissions.	Whereby other energy sources, specifically non-renewable fossil fuels, create energy through being burned, solar electricity works in a much less harmful and non-hazardous way.	SS
3054	Solar energy	By building your own components you can greatly reduce the time needed to pay for your renewable solar energy system.	*  The vast majority of the states allow for creative financing options such as third-party power purchase agreements and property assessed clean energy (PACE) financing.	NS
3055	Solar energy	Solar energy does not just save people money, but it can also make them money too.	Every consumer likes the fact that solar energy can save you money in the long term.	SS
3056	Solar energy	Producs Wind And Solar Power Cheaply And Easily and Lower Your Power Bill Substantially. .	By utilizing passive renewable solar energy, you can build a solar home that requires very low energy use.	SS
3057	Solar energy	Producs Wind And Solar Power Cheaply And Easily and Lower Your Power Bill Substantially. .	A solar power energy system reduces or eliminates your electric bill, while solar pool heating can greatly reduce your gas bill.	HS
3058	Solar energy	Solar Energy for Warehouses Like manufacturers, businesses with warehouses can significantly reduce their costs by using solar energy.	Solar Energy in the Top 10 Solar States versus the Rest of the U.S. Solar energy is good for the environment, consumers and the economy.	NS
3059	Solar energy	They can be outfitted with devices that allow people with manual dexterity impairments to vote independently.	Running U(C) for a time longer than the threshold will produce a good evidence of the likelihood validity of the conjecture.	DTORCD
3060	Solar energy	*  Solar energy benefits consumers by reducing the need for expensive investments in long-distance transmission lines.	In addition, Sun Power offers monitoring services that allow consumers to be in complete control - permitting them to maximize their investments and save on energy expenses.	NS
3061	Solar energy	Products Wind And Solar Power Cheaply And Easily and Lower Your Power Bill Substantially.	Solar Electric Systems to power our homes, businesses, save money on utilities and provide back-up power for critical loads with clean, non-polluting energy.	SS
3062	Solar energy	By building your own components you can greatly reduce the time needed to pay for your renewable solar energy system.	Since manufacturers tend to have larger carbon footprints than other businesses, solar technology is a clean, effective way to reduce carbon dioxide emissions.	NS
3063	Solar energy	Solar Energy for Warehouses Like manufacturers, businesses with warehouses can significantly reduce their costs by using solar energy.	Main advantages of using solar power as your energy source include saving money, reducing carbon footprint and decreasing environmental pollution.	SS
3064	Solar energy	Every consumer likes the fact that solar energy can save you money in the long term.	Once you invest in renewable solar energy, you can save greatly on maintenance costs as most systems have no moving parts and require little upkeep.	SS
3065	Solar energy	 The vast majority of the states allow for creative financing options such as third-party power purchase agreements and property assessed clean energy (PACE) financing.	In addition, Sun Power offers monitoring services that allow consumers to be in complete control - permitting them to maximize their investments and save on energy expenses.	NS
3066	Solar energy	Producs Wind And Solar Power Cheaply And Easily and Lower Your Power Bill Substantially.	By utilizing passive renewable solar energy, you can build a solar home that requires very low energy use.	NS
3067	Solar energy	So if you save $1,000, your home value increases $20,000 without increasing property taxes.	 The vast majority of the states allow for creative financing options such as third-party power purchase agreements and property assessed clean energy (PACE) financing.	DTORCD
3068	Solar energy	Producs Wind And Solar Power Cheaply And Easily and Lower Your Power Bill Substantially. .	Solar Energy for Warehouses Like manufacturers, businesses with warehouses can significantly reduce their costs by using solar energy.	SS
3069	Solar energy	"Clean New Energy ""Solar Energy"" is the only solution for India to run the NEXT Economic Super Power Indian Economy smoothly & efficiently..."	There are both financial and reputational benefits of a company using solar power to source their energy, so it can be an attractive proposition.	NS
3070	Solar energy	Some hydroelectric power generation can have environmental consequences, particularly when large dam installations are involved.	A humanoid robot is an autonomous robot, because it can adapt to changes in its environment or itself and continue to reach its goal.	DTORCD
3071	Solar energy	Producs Wind And Solar Power Cheaply And Easily and Lower Your Power Bill Substantially. .	"Clean New Energy ""Solar Energy"" is the only solution for India to run the NEXT Economic Super Power Indian Economy smoothly & efficiently..."	NS
3072	Solar energy	Thus getting more Sun means our Human Immune Systems are able to work better to eliminate germs, virus and unwanted foreign invaders.	*  The vast majority of the states allow for creative financing options such as third-party power purchase agreements and property assessed clean energy (PACE) financing.	DTORCD
3073	Solar energy	Main advantages of using solar power as your energy source include saving money, reducing carbon footprint and decreasing environmental pollution.	When you use solar energy you can save money with tax incentives, cash rebates and it will certainly reduce your ecological footprint.	HS
3074	Solar energy	Solar Energy for Warehouses Like manufacturers, businesses with warehouses can significantly reduce their costs by using solar energy.	*  Solar energy benefits consumers by reducing the need for expensive investments in long-distance transmission lines.	NS
3075	Solar energy	Solar Energy for Warehouses Like manufacturers, businesses with warehouses can significantly reduce their costs by using solar energy.	Once you invest in renewable solar energy, you can save greatly on maintenance costs as most systems have no moving parts and require little upkeep.	HS
3076	Solar energy	By utilizing passive renewable solar energy, you can build a solar home that requires very low energy use.	Solar shingles Using solar energy is an ideal way to produce cleaner energy and reduce reliance on more traditional forms of energy production.	SS
3077	Solar energy	"Clean New Energy ""Solar Energy"" is the only solution for India to run the NEXT Economic Super Power Indian Economy smoothly & efficiently..."	The other reason is that the energy produced from this source of energy is very clean in that it does not pollute the environment.	NS
3078	Solar energy	Watch out for unsubstantiated industry claims that fracking is safe and environmentally responsible.	Nanotechnology has potential applications in many sectors of the global economy, including consumer products, healthcare, transportation, energy and agriculture.	DTORCD
3079	Solar energy	Solar energy systems do not damage the environment in any way, so are good for the future of the planet.	"Clean New Energy ""Solar Energy"" is the only solution for India to run the NEXT Economic Super Power Indian Economy smoothly & efficiently..."	NS
3080	Solar energy	Products like energy efficient lighting, energy monitors, the latest in high tech energy efficient appliances to conserve energy and time.	Solar shingles Using solar energy is an ideal way to produce cleaner energy and reduce reliance on more traditional forms of energy production.	DTORCD
3081	Stem cell research	But in the laboratory, these defective embryos could help researchers understand genetically linked diseases and develop treatments for them.	Only through aggressive research on all fronts will the safest and most effective therapies become available for those with debilitating diseases.	SS
3082	Stem cell research	Yet further treatments using stem cells could potentially be developed thanks to their ability to repair extensive tissue damage.	Harnessing this ability could one day enable researchers to grow customized cells and tissue that could repair damaged or diseased organs.	SS
3083	Stem cell research	Harnessing this ability could one day enable researchers to grow customized cells and tissue that could repair damaged or diseased organs.	With more research, future treatments may include transplanting insulin-producing pancreatic beta cells, eliminating the need for daily medications and reducing the risk of diabetes related complications.	SS
3084	Stem cell research	Millions of people with debilitating diseases and disabilities could one day benefit from embryonic stem-cell therapy.	There is empirical proof that research from adult stem cells provide greater probability of potential cuures for spinal cord injuries, and other chronic diseases.	HS
3085	Stem cell research	Ultimately, this study could help reduce diseases, including cardiovascular, immune, and neurological diseases.	Harnessing this ability could enable researchers to one day cure disease and save lives.	HS
3086	Stem cell research	Areas of potential use for stem cells include Parkinson's disease, Alzheimer's disease, osteoarthritis, rheumatoid arthritis, diabetes, spinal cord injuries, stroke, and heart disease.	There is empirical proof that research from adult stem cells provide greater probability of potential cuures for spinal cord injuries, and other chronic diseases.	HS
3087	Stem cell research	But in the laboratory, these defective embryos could help researchers understand genetically linked diseases and develop treatments for them.	We support the rightful use of science and technology to develop effective treatments and cures for the diseases and conditions that affect humankind.	HS
3088	Stem cell research	Yet further treatments using stem cells could potentially be developed thanks to their ability to repair extensive tissue damage.	Furthermore, if these stem cells are going to be destroyed anyways, it is best to use them to possibly help save and improve lives.	NS
3089	Stem cell research	These areas have truly brought about some exciting potential for helping cure diseases.	The cloned embryo produces stem cells that could regenerate the damaged tissue, without the risk of rejection.	NS
3090	Stem cell research	And it would leave intact the incentives to work, earn, save, and invest.	Is hydrogen safe? A. Hydrogen is a flammable gas and must be handled with care.	DTORCD
3091	Stem cell research	But in the laboratory, these defective embryos could help researchers understand genetically linked diseases and develop treatments for them.	In the future, these cells could potentially be transplanted into patients to replace tissues damaged by diseases such as cancer.	HS
3092	Stem cell research	But in the laboratory, these defective embryos could help researchers understand genetically linked diseases and develop treatments for them.	More than 100 million Americans suffer from cancer, diabetes, heart disease, Alzheimer's disease, Parkinson's disease, autoimmune disorders, spinal cord injuries, and other debilitating diseases and conditions.	NS
3093	Stem cell research	Biomedical researchers hope that they can use stem cells to regenerate diseased and damaged tissue that otherwise could not regenerate on its own.	There is empirical proof that research from adult stem cells provide greater probability of potential cuures for spinal cord injuries, and other chronic diseases.	SS
3094	Stem cell research	But in the laboratory, these defective embryos could help researchers understand genetically linked diseases and develop treatments for them.	There is empirical proof that research from adult stem cells provide greater probability of potential cuures for spinal cord injuries, and other chronic diseases.	SS
3095	Stem cell research	Yet further treatments using stem cells could potentially be developed thanks to their ability to repair extensive tissue damage.	But in the laboratory, these defective embryos could help researchers understand genetically linked diseases and develop treatments for them.	SS
3096	Stem cell research	It's a research that can find new cures for old diseases like Alzheimer's and Parkinson's disease.	More than 100 million Americans suffer from cancer, diabetes, heart disease, Alzheimer's disease, Parkinson's disease, autoimmune disorders, spinal cord injuries, and other debilitating diseases and conditions.	HS
3097	Stem cell research	As such, it is hardly a surprise that the new sharing economy includes various attempts to avoid taxes.	The advantage of using in vivo systems is that blood can be supplied to the implanted tissue by the host [1].	DTORCD
3098	Stem cell research	These areas have truly brought about some exciting potential for helping cure diseases.	The possibilities of this research are giving hope to those with Parkinson's disease, diabetes, spinal cord injuries, autoimmune diseases, osteoporosis, cardiovascular disease, and cancer.	SS
3099	Stem cell research	Embryonic stem cell research holds great promise for millions of Americans suffering from devastating diseases and conditions.	More than 100 million Americans suffer from cancer, diabetes, heart disease, Alzheimer's disease, Parkinson's disease, autoimmune disorders, spinal cord injuries, and other debilitating diseases and conditions.	HS
3100	Stem cell research	Scientists say cloning offers a unique way to produce cells that may someday be used to treat diseases.	This is material is being thrown away anyway in landfills, when it could be saving lives in more ways than curing just diabetes.	NS
3101	Stem cell research	Both embryonic and non-embryonic stem cells show potential for developing treatments for human diseases and injuries.	It is their seemingly endless potential that has researchers around the globe itching to use stem cell research in lifesaving medical therapies.	SS
3102	Stem cell research	Stimulating the human stem cell research field would be advantageous for finding cures for many diseases.	Potential therapeutic applications of stem cells cut across several debilitating and deadly disease areas, including cancer and AIDS.	SS
3103	Stem cell research	Thousands of patients have had their health improved and their lives saved with adult stem cells.	[ 20 ]  * Embryonic stem cells have greater plasticity, potentially allowing them to treat a wider range of diseases.	NS
3104	Stem cell research	But in the laboratory, these defective embryos could help researchers understand genetically linked diseases and develop treatments for them.	Areas of potential use for stem cells include Parkinson's disease, Alzheimer's disease, osteoarthritis, rheumatoid arthritis, diabetes, spinal cord injuries, stroke, and heart disease.	NS
3105	Stem cell research	Yes, there are numerous biomedical advances that can potentially lead to treatments for diseases like type I diabetes.	The possibilities of this research are giving hope to those with Parkinson's disease, diabetes, spinal cord injuries, autoimmune diseases, osteoporosis, cardiovascular disease, and cancer.	SS
3106	Stem cell research	Only through aggressive research on all fronts will the safest and most effective therapies become available for those with debilitating diseases.	They were created from embryos that have already been destroyed, and they have the ability to regenerate themselves indefinitely, creating ongoing opportunities for research.	NS
3107	Stem cell research	Stem cells hold potential to treat conditions such as Alzheimer's disease, Parkinson's disease, stroke, spinal cord injury, heart disease, diabetes, burns, rheumatoid arthritis and osteoarthritis.	More than 100 million Americans suffer from cancer, diabetes, heart disease, Alzheimer's disease, Parkinson's disease, autoimmune disorders, spinal cord injuries, and other debilitating diseases and conditions.	SS
3108	Stem cell research	Their growth cannot be controlled and tumors develop.	Most cosmetic companies that are animal testing free will say so on the package.	DTORCD
3109	Stem cell research	Thousands of patients have had their health improved and their lives saved with adult stem cells.	Yet further treatments using stem cells could potentially be developed thanks to their ability to repair extensive tissue damage.	NS
3110	Stem cell research	[ 20 ]  * Embryonic stem cells have greater plasticity, potentially allowing them to treat a wider range of diseases.	Researchers are seeking ways to create stem-cell-based therapies to treat or cure illnesses such as Parkinson's disease, Alzheimer's, diabetes, heart disease and spinal-cord injuries.	SS
3111	Stem cell research	Embryonic stem cell research holds great promise for millions of Americans suffering from devastating diseases and conditions.	There is empirical proof that research from adult stem cells provide greater probability of potential cuures for spinal cord injuries, and other chronic diseases.	HS
3112	Stem cell research	The cloned embryo produces stem cells that could regenerate the damaged tissue, without the risk of rejection.	Yet further treatments using stem cells could potentially be developed thanks to their ability to repair extensive tissue damage.	HS
3113	Stem cell research	Millions of people with debilitating diseases and disabilities could one day benefit from embryonic stem-cell therapy.	[ 20 ]  * Embryonic stem cells have greater plasticity, potentially allowing them to treat a wider range of diseases.	HS
3114	Stem cell research	Millions of people with debilitating diseases and disabilities could one day benefit from embryonic stem-cell therapy.	They say that stem cell research will eventually find a cure for such diseases as cancer, Parkinson's disease, and muscular dystrophy.	HS
3115	Stem cell research	However, tampering with the object is not easily detected.	The network uses a technology called Lora WAN, that enables to transmit small packages of data over long distance, at very low energy and money cost.	DTORCD
3116	Stem cell research	The cloned embryo produces stem cells that could regenerate the damaged tissue, without the risk of rejection.	Furthermore, if these stem cells are going to be destroyed anyways, it is best to use them to possibly help save and improve lives.	NS
3117	Stem cell research	In the future, these cells could potentially be transplanted into patients to replace tissues damaged by diseases such as cancer.	[ 20 ]  * Embryonic stem cells have greater plasticity, potentially allowing them to treat a wider range of diseases.	SS
3118	Stem cell research	We support the rightful use of science and technology to develop effective treatments and cures for the diseases and conditions that affect humankind.	Furthermore, if these stem cells are going to be destroyed anyways, it is best to use them to possibly help save and improve lives.	SS
3119	Stem cell research	Potential therapeutic applications of stem cells cut across several debilitating and deadly disease areas, including cancer and AIDS.	Every day that passes by is one lost opportunity for creating therapies, discovering pathways that could lead to a cure for my diabetes.	NS
3120	Stem cell research	Harnessing this ability could one day enable researchers to grow customized cells and tissue that could repair damaged or diseased organs.	Every day that passes by is one lost opportunity for creating therapies, discovering pathways that could lead to a cure for my diabetes.	NS
3121	Stem cell research	The possibilities of this research are giving hope to those with Parkinson's disease, diabetes, spinal cord injuries, autoimmune diseases, osteoporosis, cardiovascular disease, and cancer.	With more research, future treatments may include transplanting insulin-producing pancreatic beta cells, eliminating the need for daily medications and reducing the risk of diabetes related complications.	SS
3122	Stem cell research	Ultimately, this study could help reduce diseases, including cardiovascular, immune, and neurological diseases.	Biomedical researchers hope that they can use stem cells to regenerate diseased and damaged tissue that otherwise could not regenerate on its own.	SS
3123	Stem cell research	Furthermore, if these stem cells are going to be destroyed anyways, it is best to use them to possibly help save and improve lives.	More than 100 million Americans suffer from cancer, diabetes, heart disease, Alzheimer's disease, Parkinson's disease, autoimmune disorders, spinal cord injuries, and other debilitating diseases and conditions.	NS
3124	Stem cell research	Stimulating the human stem cell research field would be advantageous for finding cures for many diseases.	Embryonic stem cell research holds great promise for millions of Americans suffering from devastating diseases and conditions.	HS
3125	Stem cell research	Both embryonic and non-embryonic stem cells show potential for developing treatments for human diseases and injuries.	The possibilities of this research are giving hope to those with Parkinson's disease, diabetes, spinal cord injuries, autoimmune diseases, osteoporosis, cardiovascular disease, and cancer.	HS
3126	Stem cell research	This may help in recovery from a variety of diseases with a genetic basis.	Early learning curve electric cars can't compete against mature ICE cars where total cost of ownership is the main consideration.	DTORCD
3127	Stem cell research	With continued research comes scientific advances and possibly cures too many debilitating and deadly diseases.	Only through aggressive research on all fronts will the safest and most effective therapies become available for those with debilitating diseases.	HS
3128	Stem cell research	Both embryonic and non-embryonic stem cells show potential for developing treatments for human diseases and injuries.	Biomedical researchers hope that they can use stem cells to regenerate diseased and damaged tissue that otherwise could not regenerate on its own.	HS
3129	Stem cell research	Ultimately, this study could help reduce diseases, including cardiovascular, immune, and neurological diseases.	Embryonic stem cell research holds great promise for millions of Americans suffering from devastating diseases and conditions.	HS
3130	Stem cell research	There have been great advances in steam cell research in other areas without the use of an embryo.	[0004] The successful implementation of a hydrogen storage, delivery and production system will be crucial to commercializing the fuel cell.	DTORCD
3131	Stem cell research	Thousands of patients have had their health improved and their lives saved with adult stem cells.	More than 100 million Americans suffer from cancer, diabetes, heart disease, Alzheimer's disease, Parkinson's disease, autoimmune disorders, spinal cord injuries, and other debilitating diseases and conditions.	DTORCD
3132	Stem cell research	Biomedical researchers hope that they can use stem cells to regenerate diseased and damaged tissue that otherwise could not regenerate on its own.	Furthermore, if these stem cells are going to be destroyed anyways, it is best to use them to possibly help save and improve lives.	NS
3133	Stem cell research	Both embryonic and non-embryonic stem cells show potential for developing treatments for human diseases and injuries.	Potential therapeutic applications of stem cells cut across several debilitating and deadly disease areas, including cancer and AIDS.	HS
3134	Stem cell research	With continued research comes scientific advances and possibly cures too many debilitating and deadly diseases.	With more research, future treatments may include transplanting insulin-producing pancreatic beta cells, eliminating the need for daily medications and reducing the risk of diabetes related complications.	SS
3135	Stem cell research	But in the laboratory, these defective embryos could help researchers understand genetically linked diseases and develop treatments for them.	The possibilities of this research are giving hope to those with Parkinson's disease, diabetes, spinal cord injuries, autoimmune diseases, osteoporosis, cardiovascular disease, and cancer.	SS
3136	Stem cell research	Both embryonic and non-embryonic stem cells show potential for developing treatments for human diseases and injuries.	More than 100 million Americans suffer from cancer, diabetes, heart disease, Alzheimer's disease, Parkinson's disease, autoimmune disorders, spinal cord injuries, and other debilitating diseases and conditions.	NS
3137	Stem cell research	Areas of potential use for stem cells include Parkinson's disease, Alzheimer's disease, osteoarthritis, rheumatoid arthritis, diabetes, spinal cord injuries, stroke, and heart disease.	Stem cells hold potential to treat conditions such as Alzheimer's disease, Parkinson's disease, stroke, spinal cord injury, heart disease, diabetes, burns, rheumatoid arthritis and osteoarthritis.	HS
3138	Stem cell research	The possibilities of this research are giving hope to those with Parkinson's disease, diabetes, spinal cord injuries, autoimmune diseases, osteoporosis, cardiovascular disease, and cancer.	Researchers are seeking ways to create stem-cell-based therapies to treat or cure illnesses such as Parkinson's disease, Alzheimer's, diabetes, heart disease and spinal-cord injuries.	HS
3139	Stem cell research	Arguments can range from promises of cures for terrible diseases to the degradation of the human lives they are supposed to save.	It is their seemingly endless potential that has researchers around the globe itching to use stem cell research in lifesaving medical therapies.	SS
3140	Stem cell research	Ultimately, this study could help reduce diseases, including cardiovascular, immune, and neurological diseases.	The possibilities of this research are giving hope to those with Parkinson's disease, diabetes, spinal cord injuries, autoimmune diseases, osteoporosis, cardiovascular disease, and cancer.	HS
3141	Stem cell research	Both embryonic and non-embryonic stem cells show potential for developing treatments for human diseases and injuries.	Embryonic stem cell research holds great promise for millions of Americans suffering from devastating diseases and conditions.	HS
3142	Stem cell research	Millions of people with debilitating diseases and disabilities could one day benefit from embryonic stem-cell therapy.	Embryonic stem cell research holds great promise for millions of Americans suffering from devastating diseases and conditions.	HS
3143	Stem cell research	[ 20 ]  * Embryonic stem cells have greater plasticity, potentially allowing them to treat a wider range of diseases.	Furthermore, if these stem cells are going to be destroyed anyways, it is best to use them to possibly help save and improve lives.	NS
3144	Stem cell research	Ultimately, this study could help reduce diseases, including cardiovascular, immune, and neurological diseases.	Stimulating the human stem cell research field would be advantageous for finding cures for many diseases.	HS
3145	Stem cell research	Millions of people with debilitating diseases and disabilities could one day benefit from embryonic stem-cell therapy.	Researchers are seeking ways to create stem-cell-based therapies to treat or cure illnesses such as Parkinson's disease, Alzheimer's, diabetes, heart disease and spinal-cord injuries.	SS
3146	Stem cell research	However, judging from the article, it does not seem like altering these organisms will cause major harm.	The worthy foe is not environmental regulations nor the the government or public demanding fracking moratoriums and bans.	DTORCD
3147	Stem cell research	Ultimately, this study could help reduce diseases, including cardiovascular, immune, and neurological diseases.	Yes, there are numerous biomedical advances that can potentially lead to treatments for diseases like type I diabetes.	SS
3148	Stem cell research	Both embryonic and non-embryonic stem cells show potential for developing treatments for human diseases and injuries.	[ 20 ]  * Embryonic stem cells have greater plasticity, potentially allowing them to treat a wider range of diseases.	SS
3149	Stem cell research	It's a research that can find new cures for old diseases like Alzheimer's and Parkinson's disease.	Stem cells hold potential to treat conditions such as Alzheimer's disease, Parkinson's disease, stroke, spinal cord injury, heart disease, diabetes, burns, rheumatoid arthritis and osteoarthritis.	HS
3150	Stem cell research	Scientists say cloning offers a unique way to produce cells that may someday be used to treat diseases.	Every day that passes by is one lost opportunity for creating therapies, discovering pathways that could lead to a cure for my diabetes.	NS
3151	Stem cell research	Embryonic stem cell research holds great promise for millions of Americans suffering from devastating diseases and conditions.	Potential therapeutic applications of stem cells cut across several debilitating and deadly disease areas, including cancer and AIDS.	HS
3152	Stem cell research	Only through aggressive research on all fronts will the safest and most effective therapies become available for those with debilitating diseases.	More than 100 million Americans suffer from cancer, diabetes, heart disease, Alzheimer's disease, Parkinson's disease, autoimmune disorders, spinal cord injuries, and other debilitating diseases and conditions.	NS
3153	Stem cell research	Potential therapeutic applications of stem cells cut across several debilitating and deadly disease areas, including cancer and AIDS.	Areas of potential use for stem cells include Parkinson's disease, Alzheimer's disease, osteoarthritis, rheumatoid arthritis, diabetes, spinal cord injuries, stroke, and heart disease.	HS
3154	Stem cell research	Potential therapeutic applications of stem cells cut across several debilitating and deadly disease areas, including cancer and AIDS.	We support the rightful use of science and technology to develop effective treatments and cures for the diseases and conditions that affect humankind.	SS
3155	Stem cell research	Ultimately, this study could help reduce diseases, including cardiovascular, immune, and neurological diseases.	It's a research that can find new cures for old diseases like Alzheimer's and Parkinson's disease.	SS
3156	Stem cell research	Ultimately, this study could help reduce diseases, including cardiovascular, immune, and neurological diseases.	Both embryonic and non-embryonic stem cells show potential for developing treatments for human diseases and injuries.	SS
3157	Stem cell research	Millions of people with debilitating diseases and disabilities could one day benefit from embryonic stem-cell therapy.	It is their seemingly endless potential that has researchers around the globe itching to use stem cell research in lifesaving medical therapies.	SS
3158	Stem cell research	Security Any organisation looking to store files and data in the cloud will need to know how secure that information is.	Logic Nets' and ICT's ongoing collaboration has led to the delivery of large-scale expert decision support applications to major healthcare, government, and industrial organizations.	DTORCD
3159	Stem cell research	Yes, there are numerous biomedical advances that can potentially lead to treatments for diseases like type I diabetes.	Furthermore, if these stem cells are going to be destroyed anyways, it is best to use them to possibly help save and improve lives.	NS
3160	Stem cell research	Stimulating the human stem cell research field would be advantageous for finding cures for many diseases.	There is empirical proof that research from adult stem cells provide greater probability of potential cuures for spinal cord injuries, and other chronic diseases.	HS
3161	Stem cell research	Ultimately, this study could help reduce diseases, including cardiovascular, immune, and neurological diseases.	[ 20 ]  * Embryonic stem cells have greater plasticity, potentially allowing them to treat a wider range of diseases.	SS
3162	Stem cell research	Stimulating the human stem cell research field would be advantageous for finding cures for many diseases.	It is their seemingly endless potential that has researchers around the globe itching to use stem cell research in lifesaving medical therapies.	SS
3163	Stem cell research	Ultimately, this study could help reduce diseases, including cardiovascular, immune, and neurological diseases.	Thousands of patients have had their health improved and their lives saved with adult stem cells.	SS
3164	Stem cell research	The cloned embryo produces stem cells that could regenerate the damaged tissue, without the risk of rejection.	Harnessing this ability could one day enable researchers to grow customized cells and tissue capable of repairing damaged or diseased organs.	SS
3165	Stem cell research	The cloned embryo produces stem cells that could regenerate the damaged tissue, without the risk of rejection.	In the future, these cells could potentially be transplanted into patients to replace tissues damaged by diseases such as cancer.	HS
3166	Stem cell research	Consequently, more accurate digital information can be extracted without being affected by an attack from an unauthorized user.	The masked virtual images show the portions of virtual entities that would be visible if these entities actually existed in the real world.	DTORCD
3167	Stem cell research	Ultimately, this study could help reduce diseases, including cardiovascular, immune, and neurological diseases.	These areas have truly brought about some exciting potential for helping cure diseases.	HS
3168	Stem cell research	Thousands of patients have had their health improved and their lives saved with adult stem cells.	They were created from embryos that have already been destroyed, and they have the ability to regenerate themselves indefinitely, creating ongoing opportunities for research.	NS
3169	Stem cell research	Stimulating the human stem cell research field would be advantageous for finding cures for many diseases.	Thousands of patients have had their health improved and their lives saved with adult stem cells.	HS
3170	Stem cell research	Embryonic stem cell research holds great promise for millions of Americans suffering from devastating diseases and conditions.	Yet further treatments using stem cells could potentially be developed thanks to their ability to repair extensive tissue damage.	SS
3171	Stem cell research	Thousands of patients have had their health improved and their lives saved with adult stem cells.	Potential therapeutic applications of stem cells cut across several debilitating and deadly disease areas, including cancer and AIDS.	HS
3172	Stem cell research	Harnessing this ability could enable researchers to one day cure disease and save lives.	But in the laboratory, these defective embryos could help researchers understand genetically linked diseases and develop treatments for them.	SS
3173	Stem cell research	Stimulating the human stem cell research field would be advantageous for finding cures for many diseases.	This is material is being thrown away anyway in landfills, when it could be saving lives in more ways than curing just diabetes.	NS
3174	Stem cell research	In the future, these cells could potentially be transplanted into patients to replace tissues damaged by diseases such as cancer.	Harnessing this ability could one day enable researchers to grow customized cells and tissue that could repair damaged or diseased organs.	HS
3175	Stem cell research	Every human being has the right to live, and Stem Cell Research could be preventing this.	While the Big Data market experienced healthy growth in 2013 thanks to maturing technology and vendor support, barriers to adoption in the enterprise remain.	DTORCD
3176	Stem cell research	Embryonic stem cell research holds great promise for millions of Americans suffering from devastating diseases and conditions.	Harnessing this ability could one day enable researchers to grow customized cells and tissue that could repair damaged or diseased organs.	SS
3177	Stem cell research	[ 20 ]  * Embryonic stem cells have greater plasticity, potentially allowing them to treat a wider range of diseases.	Biomedical researchers hope that they can use stem cells to regenerate diseased and damaged tissue that otherwise could not regenerate on its own.	SS
3178	Stem cell research	Arguments can range from promises of cures for terrible diseases to the degradation of the human lives they are supposed to save.	We support the rightful use of science and technology to develop effective treatments and cures for the diseases and conditions that affect humankind.	NS
3179	Stem cell research	Potential therapeutic applications of stem cells cut across several debilitating and deadly disease areas, including cancer and AIDS.	They say that stem cell research will eventually find a cure for such diseases as cancer, Parkinson's disease, and muscular dystrophy.	HS
3180	Stem cell research	Harnessing this ability could enable researchers to one day cure disease and save lives.	We support the rightful use of science and technology to develop effective treatments and cures for the diseases and conditions that affect humankind.	HS
3181	Stem cell research	Thousands of patients have had their health improved and their lives saved with adult stem cells.	In the end, it will result in lost opportunities for new jobs and first access to promising new treatments for a range of diseases.	NS
3182	Stem cell research	Thousands of patients have had their health improved and their lives saved with adult stem cells.	It is their seemingly endless potential that has researchers around the globe itching to use stem cell research in lifesaving medical therapies.	NS
3183	Stem cell research	It's a research that can find new cures for old diseases like Alzheimer's and Parkinson's disease.	They say that stem cell research will eventually find a cure for such diseases as cancer, Parkinson's disease, and muscular dystrophy.	HS
3184	Stem cell research	Ultimately, this study could help reduce diseases, including cardiovascular, immune, and neurological diseases.	This is material is being thrown away anyway in landfills, when it could be saving lives in more ways than curing just diabetes.	DTORCD
3185	Stem cell research	Biomedical researchers hope that they can use stem cells to regenerate diseased and damaged tissue that otherwise could not regenerate on its own.	Areas of potential use for stem cells include Parkinson's disease, Alzheimer's disease, osteoarthritis, rheumatoid arthritis, diabetes, spinal cord injuries, stroke, and heart disease.	SS
3186	Stem cell research	Every day that passes by is one lost opportunity for creating therapies, discovering pathways that could lead to a cure for my diabetes.	The possibilities of this research are giving hope to those with Parkinson's disease, diabetes, spinal cord injuries, autoimmune diseases, osteoporosis, cardiovascular disease, and cancer.	SS
3187	Stem cell research	It's a research that can find new cures for old diseases like Alzheimer's and Parkinson's disease.	The possibilities of this research are giving hope to those with Parkinson's disease, diabetes, spinal cord injuries, autoimmune diseases, osteoporosis, cardiovascular disease, and cancer.	HS
3188	Stem cell research	Additionally, the water used is virtually unaffected and remains clean with no byproduct after processing.	But even if this bill survives, it doesn't do enough to protect the environment and public health.	DTORCD
3189	Stem cell research	Yet further treatments using stem cells could potentially be developed thanks to their ability to repair extensive tissue damage.	Areas of potential use for stem cells include Parkinson's disease, Alzheimer's disease, osteoarthritis, rheumatoid arthritis, diabetes, spinal cord injuries, stroke, and heart disease.	SS
3190	Stem cell research	Stimulating the human stem cell research field would be advantageous for finding cures for many diseases.	The cloned embryo produces stem cells that could regenerate the damaged tissue, without the risk of rejection.	NS
