	topic	sentence_1	sentence_2	label
1606	Hydroelectric dams	Utility companies would be interested because hydropower is very reliable and predictable, Larson said.	* Backup Power - Fuel cell backup power solutions are demonstrating their reliability in mission-critical applications such as wireless telecommunication networks and computer data centers.	DTORCD
1607	Hydroelectric dams	[4] Environmental damage Hydroelectric projects can be disruptive to surrounding aquatic ecosystems .	The loss of land is often exacerbated by the fact that reservoirs cause habitat fragmentation of surrounding areas.	HS
1608	Hydroelectric dams	Hydropower plants provide inexpensive electricity without environmental pollution such as air emissions or waste byproducts.	Hydropower's lifespan is one major advantage as electricity can be generated consistently for decades without using up any raw materials.	NS
1609	Hydroelectric dams	If a dam breaks, flooding can destroy the entire surrounding area.	Dam failures occur for a variety of reasons including earthquakes, heavy rain, dam failure, poor maintenance,heavy icing and more.	HS
1610	Hydroelectric dams	While damming rivers can have environmental repercussions, hydroelectric generators are typically considered to be a primary source of clean, renewable energy .	The permanent inundation also destroys fish and wildlife habitat that once existed at the reservoir site; however, new and different habitat is created.	NS
1611	Hydroelectric dams	This causes destruction of the natural environment and endangerment of resident species often families and whole communities are forced to relocate permanently.	However, hydropower facilities can have large environmental impacts by changing the environment and affecting land use, homes, and natural habitats in the dam area.	HS
1612	Hydroelectric dams	The cost of hydroelectricity is relatively low, making it a competitive source of renewable electricity.	4 : Advantages and Disadvantages of Hydroelectricity Advantages The major advantage of hydroelectricity is elimination of the cost of fuel.	SS
1613	Hydroelectric dams	Coming in 2016:Advertising in the Aging Society Population aging is a powerful megatrend affecting many countries around the world.	In the wake of the contamination discovery, federal lawmakers have also stepped up efforts to introduce legislation to expand federal funding for embryonic stem-cell research.	DTORCD
1614	Hydroelectric dams	Environmentally speaking, hydroelectric power is good because it burns no fossil fuels.	The electricity produced by the Three Gorges Project could save the burning of huge amounts of coal and help improve the air quality in China.	SS
1615	Hydroelectric dams	Hydroelectric power has proven to be a clean, viable renewable resource with many benefits.	The Basic Physics of Hydroelectricity Hydroelectricity is, compared with other sources of renewable energy, the easiest and most efficient way to generate power.	SS
1616	Hydroelectric dams	"""Small hydro"" projects hope to use these dams to generate electricity at financially viable costs."	Hydroelectric powerplants use very few non-renewable natural resources to create electricity, nor do they pollute the air by generating greenhouse gases, as other powerplants may.	NS
1617	Hydroelectric dams	In Venezuela, hydroelectric dams are able to provide electricity at a reasonable cost to families, schools, farms, factories, and businesses.	With the completion of the dams, SRP's hydropower generating capacity more than doubled and control of irrigation releases was greatly improved.	NS
1618	Hydroelectric dams	Smaller dams and micro hydroelectric power plant facilities create less risk, but can form continuing hazards even after they have been decommissioned.	Hydroelectric power is one of the cleanest, most reliable and cost effective sources of renewable energy , along with solar energy and wind power .	NS
1619	Hydroelectric dams	If a dam breaks, flooding can destroy the entire surrounding area.	Disadvantages include: Destroying animal habitats, a potential for flooding, and expensive to build properly.)	SS
1620	Hydroelectric dams	If a dam breaks, flooding can destroy the entire surrounding area.	The building of dams is very expensive and dams may disrupt the natural flow of water.	NS
1621	Hydroelectric dams	Environmentalists and indigenous groups say the dam would devastate wildlife and the livelihoods of thousands of people who live in the area to be flooded.	These dams, which store water buried in silt, do a better job than surface water dams of keeping water from evaporating and maintaining water quality.	NS
1622	Hydroelectric dams	Hydroelectric power has proven to be a clean, viable renewable resource with many benefits.	Hydroelectric power is one of the cleanest, most reliable and cost effective sources of renewable energy , along with solar energy and wind power .	SS
1623	Hydroelectric dams	The building of dams is very expensive and dams may disrupt the natural flow of water.	Additionally, a dam could be potentially detrimental to wildlife in the area dependant on the water for migration.	SS
1624	Hydroelectric dams	Our Androids are humanoid robots built to aesthetically resemble a human and perform labor-intensive human tasks.	This Digital Field Trip uses virtual reality technology to allow students to visit a bog in Ontario without getting their feet wet!	DTORCD
1625	Hydroelectric dams	Hydropower plants provide inexpensive electricity without environmental pollution such as air emissions or waste byproducts.	Not only is it a very clean form of power, but it directly reduces our dependence on non-renewable sources such as fossil fuels.	HS
1626	Hydroelectric dams	In Venezuela, hydroelectric dams are able to provide electricity at a reasonable cost to families, schools, farms, factories, and businesses.	While hydroelectric energy can be a very beneficial renewable resource, there are also drawbacks to using water to generate electricity.	NS
1627	Hydroelectric dams	While hydroelectric energy can be a very beneficial renewable resource, there are also drawbacks to using water to generate electricity.	The Energy Department report said that adding generators to existing dams would be faster and less expensive than building new dams.	NS
1628	Hydroelectric dams	With the completion of the dams, SRP's hydropower generating capacity more than doubled and control of irrigation releases was greatly improved.	In fact, some dams have been generating energy for up to one hundred years, which makes them an excellent renewable power source.	NS
1629	Hydroelectric dams	Hydroelectric Hydroelectric power is the most clean, reliable, efficient and economical of all renewable energy sources.	In fact, some dams have been generating energy for up to one hundred years, which makes them an excellent renewable power source.	SS
1630	Hydroelectric dams	[ 10 ]Smaller dams and micro hydro facilities create less risk, but can form continuing hazards even after they have been decommissioned.	The electricity produced by the Three Gorges Project could save the burning of huge amounts of coal and help improve the air quality in China.	NS
1631	Hydroelectric dams	With just a constant, reliable water supply you have the potential to provide the energy needed to fuel our modern world without depleting resources.	Hydroelectricity Can Provide Constant Power While the wind can fall and the sun can be hidden in cloud, hydroelectric power enjoys constant capacity for power generation.	SS
1632	Hydroelectric dams	The Energy Department report said that adding generators to existing dams would be faster and less expensive than building new dams.	In fact, some dams have been generating energy for up to one hundred years, which makes them an excellent renewable power source.	NS
1633	Hydroelectric dams	Cheap Costs of Hydroelectric Power Thanks to the efficiency of energy production hydroelectric plants generate extremely cheap electricity.	* Renewable energy source: hydroelectricity uses the energy of running water, without reducing its quantity, to produce electricity.	SS
1634	Hydroelectric dams	The building of dams is very expensive and dams may disrupt the natural flow of water.	The building of large dams requires large initial capital investment that is not always rewarded with favorable economic profitability.	HS
1635	Hydroelectric dams	The collaboration among government research institutions and industries could also lower the R&D development cost for industry and accelerate the adoption of nanotechnology.	Drones have provided detailed info for soldiers that are going into unknown areas as well as provide fire power that would normally cost human life.	DTORCD
1636	Hydroelectric dams	Cheap Costs of Hydroelectric Power Thanks to the efficiency of energy production hydroelectric plants generate extremely cheap electricity.	While hydroelectric energy can be a very beneficial renewable resource, there are also drawbacks to using water to generate electricity.	NS
1637	Hydroelectric dams	Hydroelectric power has proven to be a clean, viable renewable resource with many benefits.	"""Small hydro"" projects hope to use these dams to generate electricity at financially viable costs."	SS
1638	Hydroelectric dams	Hydropower's lifespan is one major advantage as electricity can be generated consistently for decades without using up any raw materials.	With the completion of the dams, SRP's hydropower generating capacity more than doubled and control of irrigation releases was greatly improved.	NS
1639	Hydroelectric dams	A smaller dam also presents less of a security risk: Breach of the dam from natural causes or human actions will be less catastrophic.	Environmentalists and indigenous groups say the dam would devastate wildlife and the livelihoods of thousands of people who live in the area to be flooded.	SS
1640	Hydroelectric dams	The loss of land is often exacerbated by the fact that reservoirs cause habitat fragmentation of surrounding areas.	This causes destruction of the natural environment and endangerment of resident species often families and whole communities are forced to relocate permanently.	SS
1641	Hydroelectric dams	With just a constant, reliable water supply you have the potential to provide the energy needed to fuel our modern world without depleting resources.	Since small hydro projects usually have minimal reservoirs and civil construction work, they are seen as having a relatively low environmental impact compared to large hydro.	NS
1642	Hydroelectric dams	If a dam breaks, flooding can destroy the entire surrounding area.	However, damming interrupts the flow of rivers and can harm local ecosystems, and building large dams and reservoirs often involves displacing people and wildlife.	NS
1643	Hydroelectric dams	"""Small hydro"" projects hope to use these dams to generate electricity at financially viable costs."	The electricity produced by the Three Gorges Project could save the burning of huge amounts of coal and help improve the air quality in China.	NS
1644	Hydroelectric dams	Hydropower plants provide inexpensive electricity without environmental pollution such as air emissions or waste byproducts.	With the completion of the dams, SRP's hydropower generating capacity more than doubled and control of irrigation releases was greatly improved.	NS
1645	Hydroelectric dams	And, for the record, the German Federal Motor Transport Authority investigated the Tesla incidents and found no manufacturer-related defects in the cars.	The genetic diagnosis of FH confirms the clinical diagnosis based on plasma cholesterol levels and provides unequivocal diagnosis of patients and early identification of relatives.	DTORCD
1646	Hydroelectric dams	With the completion of the dams, SRP's hydropower generating capacity more than doubled and control of irrigation releases was greatly improved.	[ 10 ]Smaller dams and micro hydro facilities create less risk, but can form continuing hazards even after they have been decommissioned.	NS
1647	Hydroelectric dams	Large hydro dams can control floods, which would otherwise affect people living downstream of the project.	Because of their presumed limited ecological impact, environmental permits for small hydroelectric dams are granted by state, not federal, agencies.	NS
1648	Hydroelectric dams	The cost of hydroelectricity is relatively low, making it a competitive source of renewable electricity.	Cheap Costs of Hydroelectric Power Thanks to the efficiency of energy production hydroelectric plants generate extremely cheap electricity.	HS
1649	Hydroelectric dams	Hydroelectric power has proven to be a clean, viable renewable resource with many benefits.	In Venezuela, hydroelectric dams are able to provide electricity at a reasonable cost to families, schools, farms, factories, and businesses.	SS
1650	Hydroelectric dams	"""Small hydro"" projects hope to use these dams to generate electricity at financially viable costs."	With the completion of the dams, SRP's hydropower generating capacity more than doubled and control of irrigation releases was greatly improved.	NS
1651	Hydroelectric dams	Hydroelectric power has proven to be a clean, viable renewable resource with many benefits.	* Renewable energy source: hydroelectricity uses the energy of running water, without reducing its quantity, to produce electricity.	SS
1652	Hydroelectric dams	If a dam breaks, flooding can destroy the entire surrounding area.	New reservoirs will permanently flood valleys that may have contained towns, scenic locations, and farmland.	SS
1653	Hydroelectric dams	* Renewable energy source: hydroelectricity uses the energy of running water, without reducing its quantity, to produce electricity.	* Renewable Energy: Hydroelectric energy as a renewable energy does not depend on finite resources like other fossil depended energy sources.	SS
1654	Hydroelectric dams	The cost of hydroelectricity is relatively low, making it a competitive source of renewable electricity.	Hydroelectric powerplants use very few non-renewable natural resources to create electricity, nor do they pollute the air by generating greenhouse gases, as other powerplants may.	NS
1655	Hydroelectric dams	They also have no moving parts and can measure both high and low flows with a 100:1 turndown.	However, embodiments of the present invention can also be applicable to fuel cell systems operating on dilute fuels which are not dead-ended.	DTORCD
1656	Hydroelectric dams	Hydropower and pumped-storage hydroelectricity are often used in conjunction with dams to provide clean electricity for millions of consumers.	With just a constant, reliable water supply you have the potential to provide the energy needed to fuel our modern world without depleting resources.	SS
1657	Hydroelectric dams	[ 20 ]Another disadvantage of hydroelectric dams is the need to relocate the people living where the reservoirs are planned.	This causes destruction of the natural environment and endangerment of resident species often families and whole communities are forced to relocate permanently.	HS
1658	Hydroelectric dams	* Renewable Energy: Hydroelectric energy as a renewable energy does not depend on finite resources like other fossil depended energy sources.	Hydroelectric power is one of the cleanest, most reliable and cost effective sources of renewable energy , along with solar energy and wind power .	HS
1659	Hydroelectric dams	If a dam breaks, flooding can destroy the entire surrounding area.	On the other hand, dams can destroy animal habitats and be expensive to build properly.	SS
1660	Hydroelectric dams	Environmentally speaking, hydroelectric power is good because it burns no fossil fuels.	Cheap Costs of Hydroelectric Power Thanks to the efficiency of energy production hydroelectric plants generate extremely cheap electricity.	NS
1661	Hydroelectric dams	Not only is it a very clean form of power, but it directly reduces our dependence on non-renewable sources such as fossil fuels.	Hydroelectric powerplants use very few non-renewable natural resources to create electricity, nor do they pollute the air by generating greenhouse gases, as other powerplants may.	HS
1662	Hydroelectric dams	The second and third chapters devise a practical clinical approach to many common genetic problems and conditions.	You can tell that the quality of his printer is very high, with the precision that is seen in each of these layers.	DTORCD
1663	Hydroelectric dams	Cheap Costs of Hydroelectric Power Thanks to the efficiency of energy production hydroelectric plants generate extremely cheap electricity.	Hydroelectric powerplants use very few non-renewable natural resources to create electricity, nor do they pollute the air by generating greenhouse gases, as other powerplants may.	NS
1664	Hydroelectric dams	Hydroelectric power has proven to be a clean, viable renewable resource with many benefits.	Hydroelectric Hydroelectric power is the most clean, reliable, efficient and economical of all renewable energy sources.	HS
1665	Hydroelectric dams	population relocation Another disadvantage of hydroelectric dams is the need to relocate the people living where the reservoirs are planned.	People worry that the dams might break or that something else could happen to them that will cause heavy flooding to destroy the surrounding areas.	HS
1666	Hydrogen fuel cells	Fuel cells utilizing hydrogen as a fuel would be zero emission vehicles, and those using other fuels would produce near-zero emissions.	Renewable sources of energy, such as wind or solar, can be used instead to produce hydrogen-avoiding harmful emissions from other kinds of energy production.	SS
1667	Hydrogen fuel cells	Hydrogen fuel cells offer tremendous opportunity for storing and transporting energy enabling broad applications for home, business, motor vehicle and large-scale energy projects.	Fuel cell systems and hydrogen energy are truly disruptive technologies that can enable significant reductions in fuel costs and CO2 and other pollutant emissions.	NS
1668	Hydrogen fuel cells	Hydrogen can be used in modified existing equipment such as reciprocating engines, turbines and boilers with significant improvement in emissions performance.	Plasmatron fuel cell systems virtually eliminate nitrogen oxide, carbon monoxide, hydrocarbon, particulate emissions and, in some operating modes, could also greatly reduce CO 2 emissions.	NS
1669	Hydrogen fuel cells	Hydrogen can be used in modified existing equipment such as reciprocating engines, turbines and boilers with significant improvement in emissions performance.	Fuel cells utilizing hydrogen as a fuel would be zero emission vehicles, and those using other fuels would produce near-zero emissions.	SS
1670	Hydrogen fuel cells	Therefore, a fuel cell electric vehicle is potentially 3 times as efficient as traditional combustion vehicle and virtually pollution-free.	Hydrogen can also serve as fuel for internal combustion engines, but unlike with fuel cells, will produce tailpipe emissions and is less efficient.	SS
1671	Hydrogen fuel cells	Fuel cells utilizing hydrogen as a fuel would be zero emission vehicles, and those using other fuels would produce near-zero emissions.	Fuel cell systems and hydrogen energy are truly disruptive technologies that can enable significant reductions in fuel costs and CO2 and other pollutant emissions.	HS
1672	Hydrogen fuel cells	These internships have been invaluable in helping the students gain the skills and knowledge they needed for pursuing their future career goals.	I agree that where hydroelectric plants require massive flooding (such as Three Gorges Dam ) this is not a viable application of the technology.	DTORCD
1673	Hydrogen fuel cells	The ability to generate electricity and regenerate fuel makes these fuel cells suitable for electrical energy storage.	Fuel cells could dramatically reduce urban air pollution, decrease oil imports, reduce the trade deficit and produce American jobs.	NS
1674	Hydrogen fuel cells	Using hydrogen instead of burning fossil fuels makes our air cleaner, diversifies our energy supply and potentially reduces global warming.	Fuel Cells * Teacher Resource Imagine if we could find a non-polluting, highly efficient source of power for our society's energy needs.	SS
1675	Hydrogen fuel cells	If the power grid should go down, then these fuel cells can be powered up to produce electricity with no harmful emissions.	Renewable sources of energy, such as wind or solar, can be used instead to produce hydrogen-avoiding harmful emissions from other kinds of energy production.	NS
1676	Hydrogen fuel cells	Fuel cells could dramatically reduce urban air pollution, decrease oil imports, reduce the trade deficit and produce American jobs.	Plasmatron fuel cell systems virtually eliminate nitrogen oxide, carbon monoxide, hydrocarbon, particulate emissions and, in some operating modes, could also greatly reduce CO 2 emissions.	SS
1677	Hydrogen fuel cells	Fuel cell engines have higher energy efficiencies than combustion engines, and therefore offer better range and significantly reduced emissions.	Hydrogen fuel cells generate less CO 2 than conventional internal combustion engines if emissions throughout the entire fuel cycle are compared <ref>F.	HS
1678	Hydrogen fuel cells	The principal advantage of the PEMFC is its ability to operate at relatively low temperatures (which reduces start-up times).	Additionally, hydrogen can also increase the horsepower output of the engine, and reduce the amount of undesirable emissions from the engine.	NS
1679	Hydrogen fuel cells	The fuel cell may be operated to generate the additional hydrogen when the cost of electricity and/or fuel makes such generation economically favorable.	Plasmatron fuel cell systems virtually eliminate nitrogen oxide, carbon monoxide, hydrocarbon, particulate emissions and, in some operating modes, could also greatly reduce CO 2 emissions.	NS
1680	Hydrogen fuel cells	Fuel cells utilizing hydrogen as a fuel would be zero emission vehicles, and those using other fuels would produce near-zero emissions.	Hydrogen fuel cells offer tremendous opportunity for storing and transporting energy enabling broad applications for home, business, motor vehicle and large-scale energy projects.	NS
1681	Hydrogen fuel cells	Recycling 1 aluminium can saves enough energy to power a television for 3 hours.	One project involves reducing the amount of platinum needed in fuel cell catalysts, which could drastically lower their cost.	DTORCD
1682	Hydrogen fuel cells	"The attractive $499 lease rate with unlimited free hydrogen fuel made the decision to drive a fuel cell even easier."""	Additionally, hydrogen can also increase the horsepower output of the engine, and reduce the amount of undesirable emissions from the engine.	NS
1683	Hydrogen fuel cells	<> A small proportion of hydrogen in an otherwise conventional internal combustion engine can both increase overall efficiency and reduce pollution.	Even if a power load reduces drastically, hydrogen can be stored with extra power, which eliminates the need to stop power generation immediately.	NS
1684	Hydrogen fuel cells	Nuvera's Power Tap hydrogen generation appliance efficiently converts natural gas and water into hydrogen, with extremely low emissions.	Using hydrogen instead of burning fossil fuels makes our air cleaner, diversifies our energy supply and potentially reduces global warming.	SS
1685	Hydrogen fuel cells	Hydrogen refueling can take place faster than electric recharging of battery packs, too.	Hydrogen fuel cells offer tremendous opportunity for storing and transporting energy enabling broad applications for home, business, motor vehicle and large-scale energy projects.	NS
1686	Hydrogen fuel cells	They are clean, quiet, efficient, and scalable, allowing them versatility in nearly every power application.	Hydrogen offers the benefits of battery-electric vehicles - namely zero tailpipe emissions - without the drawbacks of short range and long recharge times.	SS
1687	Hydrogen fuel cells	Fuel cell systems and hydrogen energy are truly disruptive technologies that can enable significant reductions in fuel costs and CO2 and other pollutant emissions.	The reason fuel cell vehicles are pursued as a transportation technology is that hydrogen fuel tanks can be built far more cheaply than equivalent battery packs.	NS
1688	Hydrogen fuel cells	Hydrogen fuel cell technology is proven, clean, reliable and scalable.	They are clean, quiet, efficient, and scalable, making fuel cells an excellent option in nearly every power application, including transportation.	HS
1689	Hydrogen fuel cells	[ 58 ] Fuel cells can help airplanes reduce CO 2 and other pollutant emissions and noise.	"That could make the catalysts ""two to three orders of magnitude cheaper,"" the lab says, thereby significantly reducing the cost of fuel cells."	NS
1690	Hydrogen fuel cells	Using hydrogen instead of burning fossil fuels makes our air cleaner, diversifies our energy supply and potentially reduces global warming.	Hydrogen can be used in modified existing equipment such as reciprocating engines, turbines and boilers with significant improvement in emissions performance.	NS
1691	Hydrogen fuel cells	Therefore, a fuel cell electric vehicle is potentially 3 times as efficient as traditional combustion vehicle and virtually pollution-free.	Using hydrogen instead of burning fossil fuels makes our air cleaner, diversifies our energy supply and potentially reduces global warming.	SS
1692	Hydrogen fuel cells	Workers missing after Cambodia dam breach Under construction hydroelectric dam on Atay River collapses, presumably drowning four workers.	Selling prices, which were thus far been calculated manually or in a different tool (Excel), can now be calculated much faster and more precise.	DTORCD
1693	Hydrogen fuel cells	The agency estimates that producing electricity from hydrogen would be about ten times more costly than burning natural gas.	These generators demonstrated considerable fuel savings and emission reductions compared to the standard solution while providing reduced noise and vibration and allowing remote dispatch.	NS
1694	Hydrogen fuel cells	The principal advantage of the PEMFC is its ability to operate at relatively low temperatures (which reduces start-up times).	In general, hydrogen, if properly handled, is as safe as gasoline, diesel or natural gas and, in some instances, safer.	NS
1695	Hydrogen fuel cells	If the power grid should go down, then these fuel cells can be powered up to produce electricity with no harmful emissions.	Hydrogen fuel cells generate less CO 2 than conventional internal combustion engines if emissions throughout the entire fuel cycle are compared <ref>F.	SS
1696	Hydrogen fuel cells	Hydrogen can be used in modified existing equipment such as reciprocating engines, turbines and boilers with significant improvement in emissions performance.	These generators demonstrated considerable fuel savings and emission reductions compared to the standard solution while providing reduced noise and vibration and allowing remote dispatch.	SS
1697	Hydrogen fuel cells	If the power grid should go down, then these fuel cells can be powered up to produce electricity with no harmful emissions.	Fuel cell systems and hydrogen energy are truly disruptive technologies that can enable significant reductions in fuel costs and CO2 and other pollutant emissions.	NS
1698	Hydrogen fuel cells	Therefore, a fuel cell electric vehicle is potentially 3 times as efficient as traditional combustion vehicle and virtually pollution-free.	"The attractive $499 lease rate with unlimited free hydrogen fuel made the decision to drive a fuel cell even easier."""	NS
1699	Hydrogen fuel cells	Hydrogen fuel cell technology is proven, clean, reliable and scalable.	Hydrogen fuel cells offer tremendous opportunity for storing and transporting energy enabling broad applications for home, business, motor vehicle and large-scale energy projects.	NS
1700	Hydrogen fuel cells	Fuel cells could dramatically reduce urban air pollution, decrease oil imports, reduce the trade deficit and produce American jobs.	Fuel cell systems and hydrogen energy are truly disruptive technologies that can enable significant reductions in fuel costs and CO2 and other pollutant emissions.	SS
1701	Hydrogen fuel cells	Hydrogen fuel cells offer tremendous opportunity for storing and transporting energy enabling broad applications for home, business, motor vehicle and large-scale energy projects.	Plasmatron fuel cell systems virtually eliminate nitrogen oxide, carbon monoxide, hydrocarbon, particulate emissions and, in some operating modes, could also greatly reduce CO 2 emissions.	NS
1702	Hydrogen fuel cells	Hydrogen can also serve as fuel for internal combustion engines, but unlike with fuel cells, will produce tailpipe emissions and is less efficient.	The reason fuel cell vehicles are pursued as a transportation technology is that hydrogen fuel tanks can be built far more cheaply than equivalent battery packs.	NS
1703	Hydrogen fuel cells	Luckily we came across Dheeraj Bojwani Group that helped overseas patients in receiving best treatment at low costs.	For gas prices, the European Commission projects an even higher rise in the real price of 38% in comparisonto the prices of 2005.	DTORCD
1704	Hydrogen fuel cells	The ability to generate electricity and regenerate fuel makes these fuel cells suitable for electrical energy storage.	The reason fuel cell vehicles are pursued as a transportation technology is that hydrogen fuel tanks can be built far more cheaply than equivalent battery packs.	NS
1705	Hydrogen fuel cells	* Creating affordable hydrogen fuel cells: Fuel cells are now ten times more expensive than internal combustion engines.	Therefore, a fuel cell electric vehicle is potentially 3 times as efficient as traditional combustion vehicle and virtually pollution-free.	NS
1706	Hydrogen fuel cells	Fuel cells could dramatically reduce urban air pollution, decrease oil imports, reduce the trade deficit and produce American jobs.	The fuel cell may be operated to generate the additional hydrogen when the cost of electricity and/or fuel makes such generation economically favorable.	SS
1707	Hydrogen fuel cells	[ 58 ] Fuel cells can help airplanes reduce CO 2 and other pollutant emissions and noise.	Therefore, a fuel cell electric vehicle is potentially 3 times as efficient as traditional combustion vehicle and virtually pollution-free.	HS
1708	Hydrogen fuel cells	Therefore, cavitation is prevented, enabling effective pressure transfer of cooling water and improving cooling performance.	In general, hydrogen, if properly handled, is as safe as gasoline, diesel or natural gas and, in some instances, safer.	DTORCD
1709	Hydrogen fuel cells	This invention could dramatically reduce the cost of fuel cells, an important source clean energy.	Energy Conversion The fuel cell is much more efficient than compared to a normal gasoline fueled vehicle.	NS
1710	Hydrogen fuel cells	Fuel cells utilizing hydrogen as a fuel would be zero emission vehicles, and those using other fuels would produce near-zero emissions.	These generators demonstrated considerable fuel savings and emission reductions compared to the standard solution while providing reduced noise and vibration and allowing remote dispatch.	SS
1711	Hydrogen fuel cells	The fuel cell may be operated to generate the additional hydrogen when the cost of electricity and/or fuel makes such generation economically favorable.	Hydrogen fuel cells offer tremendous opportunity for storing and transporting energy enabling broad applications for home, business, motor vehicle and large-scale energy projects.	SS
1712	Hydrogen fuel cells	Well clearly we're But we expect a lot more in the electric car space in 2015.	Most patients are eating and walking the day of surgery and their pain is relatively well-controlled with oral pain medications.	DTORCD
1713	Hydrogen fuel cells	Another potential problem is that if hydrogen becomes widely used, it could leak into the atmosphere.	Further, the increasingly tight emissions control standards, rising fuel costs, and limited land availability argue for new approaches for decentralized power generation systems.	NS
1714	Hydrogen fuel cells	* Creating affordable hydrogen fuel cells : Fuel cells are now ten times more expensive than internal combustion engines.	Fuel cell systems and hydrogen energy are truly disruptive technologies that can enable significant reductions in fuel costs and CO2 and other pollutant emissions.	NS
1715	Hydrogen fuel cells	Hydrogen fuel cells generate less CO 2 than conventional internal combustion engines if emissions throughout the entire fuel cycle are compared <ref>F.	These generators demonstrated considerable fuel savings and emission reductions compared to the standard solution while providing reduced noise and vibration and allowing remote dispatch.	SS
1716	Hydrogen fuel cells	To get the charity donation successful, here are charity donation strategies to hold the event.	Interest is also growing in the use of larger plants for electricity generation and to supply gas grids	DTORCD
1717	Hydrogen fuel cells	They are clean, quiet, efficient, and scalable, making fuel cells an excellent option in nearly every power application, including transportation.	Hydrogen offers the benefits of battery-electric vehicles - namely zero tailpipe emissions - without the drawbacks of short range and long recharge times.	SS
1718	Hydrogen fuel cells	[ 58 ] Fuel cells can help airplanes reduce CO 2 and other pollutant emissions and noise.	The reason fuel cell vehicles are pursued as a transportation technology is that hydrogen fuel tanks can be built far more cheaply than equivalent battery packs.	NS
1719	Hydrogen fuel cells	[ 85 ] If this is the case fuel cell cars are cleaner and more efficient than fossil fuel cars.	The fuel cell may be operated to generate the additional hydrogen when the cost of electricity and/or fuel makes such generation economically favorable.	SS
1720	Hydrogen fuel cells	The ability to generate electricity and regenerate fuel makes these fuel cells suitable for electrical energy storage.	Fuel cell engines have higher energy efficiencies than combustion engines, and therefore offer better range and significantly reduced emissions.	NS
1721	Hydrogen fuel cells	Fuel Cells * Teacher Resource Imagine if we could find a non-polluting, highly efficient source of power for our society's energy needs.	The fuel September 10, 2015 - EPRI is investigating how connected devices can provide grid services that are beneficial for enabling more clean energy on the grid.	DTORCD
1722	Hydrogen fuel cells	This invention could dramatically reduce the cost of fuel cells, an important source clean energy.	Hydrogen fuel cells generate less CO 2 than conventional internal combustion engines if emissions throughout the entire fuel cycle are compared <ref>F.	NS
1723	Hydrogen fuel cells	[ 58 ] Fuel cells can help airplanes reduce CO 2 and other pollutant emissions and noise.	Fuel Cells * Teacher Resource Imagine if we could find a non-polluting, highly efficient source of power for our society's energy needs.	SS
1724	Hydrogen fuel cells	Hydrogen fuel cell technology is proven, clean, reliable and scalable.	Fuel Cells * Teacher Resource Imagine if we could find a non-polluting, highly efficient source of power for our society's energy needs.	HS
1725	Hydrogen fuel cells	Using hydrogen instead of burning fossil fuels makes our air cleaner, diversifies our energy supply and potentially reduces global warming.	Plasmatron fuel cell systems virtually eliminate nitrogen oxide, carbon monoxide, hydrocarbon, particulate emissions and, in some operating modes, could also greatly reduce CO 2 emissions.	SS
1726	Hydrogen fuel cells	Energy Conversion The fuel cell is much more efficient than compared to a normal gasoline fueled vehicle.	Hydrogen fuel cells generate less CO 2 than conventional internal combustion engines if emissions throughout the entire fuel cycle are compared <ref>F.	NS
1727	Hydrogen fuel cells	[ 58 ] Fuel cells can help airplanes reduce CO 2 and other pollutant emissions and noise.	Hydrogen fuel cells offer tremendous opportunity for storing and transporting energy enabling broad applications for home, business, motor vehicle and large-scale energy projects.	NS
1728	Hydrogen fuel cells	The ability to generate electricity and regenerate fuel makes these fuel cells suitable for electrical energy storage.	Hydrogen fuel cells generate less CO 2 than conventional internal combustion engines if emissions throughout the entire fuel cycle are compared <ref>F.	NS
1729	Hydrogen fuel cells	Fuel cell engines have higher energy efficiencies than combustion engines, and therefore offer better range and significantly reduced emissions.	Hydrogen can also serve as fuel for internal combustion engines, but unlike with fuel cells, will produce tailpipe emissions and is less efficient.	SS
1730	Hydrogen fuel cells	"The attractive $499 lease rate with unlimited free hydrogen fuel made the decision to drive a fuel cell even easier."""	The fuel cell may be operated to generate the additional hydrogen when the cost of electricity and/or fuel makes such generation economically favorable.	SS
1731	Hydrogen fuel cells	An increasing absence of net neutrality would also lead to the privatization of the Internet.	The disparity in government and VC funding of nanotechnology demonstrates the existence of inherent difficulties in obtaining private capital for certain types of developments.[15]	DTORCD
1732	Hydrogen fuel cells	Therefore, cavitation is prevented, enabling effective pressure transfer of cooling water and improving cooling performance.	The reason fuel cell vehicles are pursued as a transportation technology is that hydrogen fuel tanks can be built far more cheaply than equivalent battery packs.	DTORCD
1733	Hydrogen fuel cells	[ 58 ] Fuel cells can help airplanes reduce CO 2 and other pollutant emissions and noise.	These generators demonstrated considerable fuel savings and emission reductions compared to the standard solution while providing reduced noise and vibration and allowing remote dispatch.	SS
1734	Hydrogen fuel cells	<> A small proportion of hydrogen in an otherwise conventional internal combustion engine can both increase overall efficiency and reduce pollution.	Hydrogen can be used in modified existing equipment such as reciprocating engines, turbines and boilers with significant improvement in emissions performance.	HS
1735	Hydrogen fuel cells	The ability to generate electricity and regenerate fuel makes these fuel cells suitable for electrical energy storage.	Hydrogen offers the benefits of battery-electric vehicles - namely zero tailpipe emissions - without the drawbacks of short range and long recharge times.	NS
